StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
2	61	Rejected	Keep $5, Give $5	Accept	902.0741
2	54	Accepted	Keep $7, Give $3	Accept	1836.4263
2	57	Rejected	Keep $6, Give $4	Reject	2387.0267
2	75	Rejected	Keep $7, Give $3	Reject	2687.3542
2	92	Accepted	Keep $9, Give $1	Accept	1919.8506
2	80	Accepted	Keep $8, Give $2	Accept	1769.6868
2	78	Accepted	Keep $7, Give $3	Accept	1102.2924
2	96	Accepted	Keep $7, Give $3	Accept	718.5406
2	63	Rejected	Keep $7, Give $3	Accept	2670.6693
2	2	Accepted	Keep $9, Give $1	Accept	2520.5056
2	59	Rejected	Keep $7, Give $3	Reject	1953.2203
2	26	Rejected	Keep $8, Give $2	Accept	2403.7115
2	67	Rejected	Keep $5, Give $5	Accept	1953.2203
2	55	Rejected	Keep $6, Give $4	Accept	1536.0988
2	78	Accepted	Keep $6, Give $4	Accept	985.4984
2	71	Rejected	Keep $5, Give $5	Accept	1052.2378
2	21	Accepted	Keep $6, Give $4	Accept	1235.7713
2	62	Rejected	Keep $6, Give $4	Accept	835.3347
2	54	Rejected	Keep $8, Give $2	Accept	1102.2924
2	59	Accepted	Keep $5, Give $5	Accept	935.4438
2	79	Rejected	Keep $5, Give $5	Accept	902.0741
2	23	Rejected	Keep $7, Give $3	Accept	2136.7538
2	81	Rejected	Keep $8, Give $2	Accept	2286.9175
2	44	Accepted	Keep $8, Give $2	Accept	968.8135
2	20	Accepted	Keep $5, Give $5	Accept	818.6498
2	2	Accepted	Keep $6, Give $4	Accept	1569.4685
2	39	Accepted	Keep $5, Give $5	Accept	785.2801
2	80	Accepted	Keep $9, Give $1	Reject	1619.5231
2	99	Accepted	Keep $6, Give $4	Accept	1419.3048
2	52	Rejected	Keep $7, Give $3	Accept	2670.6693
2	88	Rejected	Keep $9, Give $1	Reject	501.6374
2	59	Accepted	Keep $6, Give $4	Accept	1352.5653
2	65	Rejected	Keep $9, Give $1	Reject	835.3347
2	74	Rejected	Keep $9, Give $1	Reject	685.1709
2	52	Rejected	Keep $9, Give $1	Reject	985.4984
2	68	Rejected	Keep $8, Give $2	Reject	1969.9052
2	4	Rejected	Keep $6, Give $4	Accept	785.2801
2	42	Accepted	Keep $9, Give $1	Reject	501.6374
2	32	Rejected	Keep $5, Give $5	Accept	1035.553
2	5	Rejected	Keep $7, Give $3	Reject	2253.5478
2	32	Accepted	Keep $8, Give $2	Reject	801.9649
2	2	Accepted	Keep $6, Give $4	Accept	535.0072
2	65	Accepted	Keep $8, Give $2	Reject	718.5406
2	8	Accepted	Keep $5, Give $5	Accept	535.0072
2	43	Accepted	Keep $7, Give $3	Reject	801.9649
2	13	Rejected	Keep $8, Give $2	Reject	735.2255
2	71	Rejected	Keep $9, Give $1	Reject	801.9649
2	33	Accepted	Keep $7, Give $3	Reject	1068.9227
2	92	Rejected	Keep $7, Give $3	Reject	451.5829
2	19	Rejected	Keep $6, Give $4	Accept	968.8135
2	9	Accepted	Keep $9, Give $1	Reject	484.9526
2	13	Accepted	Keep $8, Give $2	Reject	585.0617
2	66	Accepted	Keep $9, Give $1	Reject	484.9526
2	4	Rejected	Keep $9, Give $1	Reject	585.0617
2	12	Rejected	Keep $5, Give $5	Accept	1135.6621
2	37	Accepted	Keep $6, Give $4	Accept	1319.1956
2	83	Accepted	Keep $5, Give $5	Accept	1118.9773
2	34	Rejected	Keep $8, Give $2	Reject	1002.1833
2	79	Accepted	Keep $6, Give $4	Accept	985.4984
2	92	Accepted	Keep $5, Give $5	Accept	1152.347
2	37	Rejected	Keep $9, Give $1	Reject	751.9104
2	66	Accepted	Keep $9, Give $1	Reject	668.4861
2	90	Rejected	Keep $6, Give $4	Accept	768.5952
2	54	Rejected	Keep $5, Give $5	Accept	768.5952
2	31	Accepted	Keep $5, Give $5	Accept	551.692
2	47	Accepted	Keep $5, Give $5	Accept	568.3769
2	91	Accepted	Keep $7, Give $3	Reject	635.1163
2	71	Accepted	Keep $8, Give $2	Reject	501.6374
2	39	Accepted	Keep $8, Give $2	Reject	668.4861
2	35	Rejected	Keep $8, Give $2	Reject	1052.2378
2	45	Accepted	Keep $6, Give $4	Accept	518.3223
2	32	Accepted	Keep $8, Give $2	Reject	518.3223
2	19	Accepted	Keep $7, Give $3	Reject	668.4861
2	95	Rejected	Keep $7, Give $3	Reject	718.5406
2	3	Rejected	Keep $7, Give $3	Reject	1452.6745
2	77	Accepted	Keep $8, Give $2	Reject	484.9526
2	29	Accepted	Keep $9, Give $1	Reject	768.5952
2	73	Accepted	Keep $5, Give $5	Accept	434.898
2	26	Rejected	Keep $5, Give $5	Accept	384.8434
2	90	Rejected	Keep $6, Give $4	Accept	718.5406
2	67	Rejected	Keep $6, Give $4	Accept	618.4315
2	90	Accepted	Keep $9, Give $1	Reject	535.0072
2	63	Accepted	Keep $7, Give $3	Reject	1052.2378
2	7	Accepted	Keep $7, Give $3	Reject	434.898
2	5	Rejected	Keep $8, Give $2	Reject	518.3223
2	23	Rejected	Keep $9, Give $1	Reject	751.9104
2	75	Rejected	Keep $8, Give $2	Reject	1219.0864
2	30	Rejected	Keep $9, Give $1	Reject	651.8012
1	49	Rejected	Keep $5, Give $5	Accept	434.898
1	9	Rejected	Keep $6, Give $4	Accept	751.9104
1	91	Rejected	Keep $7, Give $3	Reject	1302.5108
1	96	Accepted	Keep $7, Give $3	Reject	801.9649
1	8	Accepted	Keep $5, Give $5	Accept	368.1586
1	40	Accepted	Keep $6, Give $4	Accept	484.9526
1	0	Rejected	Keep $9, Give $1	Reject	401.5283
1	3	Rejected	Keep $6, Give $4	Accept	1385.9351
1	24	Accepted	Keep $8, Give $2	Reject	585.0617
1	80	Accepted	Keep $9, Give $1	Reject	468.2677
1	29	Rejected	Keep $7, Give $3	Reject	1519.4139
1	53	Rejected	Keep $5, Give $5	Accept	451.5829
1	72	Rejected	Keep $9, Give $1	Reject	484.9526
1	12	Rejected	Keep $5, Give $5	Accept	551.692
1	2	Accepted	Keep $5, Give $5	Accept	1669.5777
1	79	Rejected	Keep $9, Give $1	Reject	818.6498
1	21	Accepted	Keep $8, Give $2	Reject	618.4315
1	41	Rejected	Keep $8, Give $2	Reject	401.5283
1	54	Accepted	Keep $8, Give $2	Reject	852.0195
1	12	Accepted	Keep $9, Give $1	Reject	418.2131
1	6	Accepted	Keep $6, Give $4	Accept	401.5283
1	1	Accepted	Keep $9, Give $1	Reject	1602.8382
1	39	Accepted	Keep $7, Give $3	Reject	1736.3171
1	88	Accepted	Keep $5, Give $5	Accept	601.7466
1	3	Rejected	Keep $5, Give $5	Accept	384.8434
1	74	Rejected	Keep $6, Give $4	Accept	518.3223
1	0	Rejected	Keep $5, Give $5	Accept	418.2131
1	67	Accepted	Keep $6, Give $4	Accept	384.8434
1	86	Rejected	Keep $7, Give $3	Reject	1736.3171
1	64	Accepted	Keep $8, Give $2	Reject	1385.9351
1	52	Accepted	Keep $6, Give $4	Accept	685.1709
1	75	Rejected	Keep $9, Give $1	Reject	501.6374
1	40	Rejected	Keep $9, Give $1	Reject	368.1586
1	73	Rejected	Keep $5, Give $5	Accept	334.7888
1	35	Accepted	Keep $5, Give $5	Accept	418.2131
1	5	Rejected	Keep $9, Give $1	Reject	501.6374
1	20	Rejected	Keep $8, Give $2	Reject	668.4861
1	48	Rejected	Keep $5, Give $5	Accept	351.4737
1	92	Accepted	Keep $8, Give $2	Reject	835.3347
1	35	Accepted	Keep $5, Give $5	Accept	334.7888
1	85	Accepted	Keep $7, Give $3	Reject	484.9526
1	95	Accepted	Keep $7, Give $3	Reject	284.7343
1	6	Accepted	Keep $6, Give $4	Accept	401.5283
1	68	Accepted	Keep $5, Give $5	Accept	585.0617
1	67	Accepted	Keep $8, Give $2	Reject	418.2131
1	55	Rejected	Keep $9, Give $1	Reject	535.0072
1	47	Rejected	Keep $7, Give $3	Reject	1152.347
1	25	Accepted	Keep $7, Give $3	Reject	785.2801
1	69	Accepted	Keep $6, Give $4	Accept	785.2801
1	34	Rejected	Keep $6, Give $4	Accept	868.7044
1	70	Rejected	Keep $5, Give $5	Accept	601.7466
1	77	Rejected	Keep $8, Give $2	Reject	551.692
1	95	Accepted	Keep $8, Give $2	Reject	852.0195
1	78	Rejected	Keep $7, Give $3	Reject	434.898
1	15	Accepted	Keep $8, Give $2	Reject	418.2131
1	60	Rejected	Keep $8, Give $2	Reject	418.2131
1	60	Accepted	Keep $9, Give $1	Accept	368.1586
1	45	Rejected	Keep $6, Give $4	Accept	384.8434
1	74	Accepted	Keep $5, Give $5	Accept	401.5283
1	36	Accepted	Keep $9, Give $1	Reject	585.0617
1	14	Rejected	Keep $8, Give $2	Reject	368.1586
1	12	Rejected	Keep $7, Give $3	Reject	535.0072
1	59	Rejected	Keep $7, Give $3	Reject	418.2131
1	36	Accepted	Keep $8, Give $2	Reject	418.2131
1	39	Accepted	Keep $7, Give $3	Reject	434.898
1	31	Accepted	Keep $7, Give $3	Reject	351.4737
1	97	Rejected	Keep $5, Give $5	Accept	468.2677
1	97	Accepted	Keep $6, Give $4	Accept	451.5829
1	34	Rejected	Keep $8, Give $2	Reject	468.2677
1	38	Accepted	Keep $7, Give $3	Reject	985.4984
1	67	Accepted	Keep $9, Give $1	Reject	334.7888
1	77	Accepted	Keep $9, Give $1	Reject	468.2677
1	5	Accepted	Keep $7, Give $3	Reject	384.8434
1	24	Rejected	Keep $9, Give $1	Reject	418.2131
1	14	Accepted	Keep $9, Give $1	Reject	334.7888
1	43	Rejected	Keep $9, Give $1	Reject	284.7343
1	26	Rejected	Keep $8, Give $2	Reject	501.6374
1	79	Rejected	Keep $8, Give $2	Reject	434.898
1	48	Rejected	Keep $5, Give $5	Accept	434.898
1	57	Rejected	Keep $7, Give $3	Reject	451.5829
1	21	Accepted	Keep $5, Give $5	Accept	535.0072
1	64	Accepted	Keep $9, Give $1	Reject	384.8434
1	52	Accepted	Keep $6, Give $4	Accept	585.0617
1	86	Rejected	Keep $6, Give $4	Accept	401.5283
1	58	Rejected	Keep $6, Give $4	Accept	451.5829
1	51	Accepted	Keep $5, Give $5	Accept	401.5283
1	74	Rejected	Keep $8, Give $2	Reject	418.2131
1	5	Accepted	Keep $6, Give $4	Accept	384.8434
1	90	Rejected	Keep $6, Give $4	Accept	418.2131
1	17	Rejected	Keep $7, Give $3	Reject	351.4737
3	0	Rejected	Keep $6, Give $4	Accept	334.7888
3	44	Accepted	Keep $9, Give $1	Reject	418.2131
3	18	Rejected	Keep $6, Give $4	Accept	468.2677
3	11	Accepted	Keep $5, Give $5	Accept	1335.8805
3	60	Rejected	Keep $5, Give $5	Accept	1786.3717
3	86	Rejected	Keep $9, Give $1	Reject	968.8135
3	23	Rejected	Keep $5, Give $5	Accept	2720.7239
3	81	Accepted	Keep $5, Give $5	Accept	885.3892
3	30	Rejected	Keep $7, Give $3	Reject	1652.8928
3	77	Rejected	Keep $9, Give $1	Reject	618.4315
3	30	Accepted	Keep $7, Give $3	Reject	751.9104
3	91	Rejected	Keep $7, Give $3	Reject	668.4861
3	7	Rejected	Keep $8, Give $2	Reject	1736.3171
3	91	Accepted	Keep $9, Give $1	Reject	585.0617
3	97	Accepted	Keep $9, Give $1	Reject	818.6498
3	95	Rejected	Keep $7, Give $3	Reject	1969.9052
3	75	Accepted	Keep $6, Give $4	Accept	1419.3048
3	53	Accepted	Keep $5, Give $5	Accept	768.5952
3	64	Rejected	Keep $9, Give $1	Reject	952.1287
3	46	Rejected	Keep $7, Give $3	Reject	768.5952
3	33	Accepted	Keep $8, Give $2	Reject	852.0195
3	51	Accepted	Keep $5, Give $5	Accept	651.8012
3	89	Rejected	Keep $7, Give $3	Reject	1135.6621
3	36	Rejected	Keep $5, Give $5	Accept	618.4315
3	83	Rejected	Keep $5, Give $5	Accept	618.4315
3	95	Accepted	Keep $6, Give $4	Accept	818.6498
3	37	Rejected	Keep $7, Give $3	Reject	1819.7414
3	0	Accepted	Keep $6, Give $4	Accept	685.1709
3	58	Accepted	Keep $8, Give $2	Reject	1686.2625
3	7	Rejected	Keep $7, Give $3	Reject	718.5406
3	72	Rejected	Keep $6, Give $4	Accept	635.1163
3	75	Rejected	Keep $6, Give $4	Accept	651.8012
3	34	Rejected	Keep $6, Give $4	Accept	651.8012
3	12	Accepted	Keep $5, Give $5	Accept	818.6498
3	90	Accepted	Keep $6, Give $4	Accept	768.5952
3	92	Accepted	Keep $8, Give $2	Reject	885.3892
3	64	Rejected	Keep $8, Give $2	Reject	668.4861
3	69	Accepted	Keep $7, Give $3	Reject	618.4315
3	69	Accepted	Keep $8, Give $2	Reject	551.692
3	30	Rejected	Keep $7, Give $3	Reject	585.0617
3	19	Rejected	Keep $5, Give $5	Accept	685.1709
3	73	Rejected	Keep $9, Give $1	Reject	651.8012
3	11	Accepted	Keep $8, Give $2	Reject	601.7466
3	57	Rejected	Keep $6, Give $4	Accept	635.1163
3	21	Accepted	Keep $9, Give $1	Reject	718.5406
3	8	Rejected	Keep $6, Give $4	Accept	885.3892
3	79	Accepted	Keep $7, Give $3	Reject	618.4315
3	85	Accepted	Keep $7, Give $3	Reject	1135.6621
3	3	Accepted	Keep $5, Give $5	Accept	651.8012
3	74	Rejected	Keep $5, Give $5	Accept	952.1287
3	34	Rejected	Keep $5, Give $5	Accept	651.8012
3	65	Rejected	Keep $7, Give $3	Reject	651.8012
3	77	Accepted	Keep $9, Give $1	Reject	685.1709
3	10	Accepted	Keep $9, Give $1	Reject	501.6374
3	99	Rejected	Keep $8, Give $2	Reject	651.8012
3	44	Accepted	Keep $9, Give $1	Reject	751.9104
3	39	Accepted	Keep $7, Give $3	Reject	568.3769
3	10	Accepted	Keep $6, Give $4	Accept	768.5952
3	16	Rejected	Keep $9, Give $1	Reject	835.3347
3	74	Accepted	Keep $8, Give $2	Reject	718.5406
3	44	Rejected	Keep $9, Give $1	Reject	852.0195
3	99	Rejected	Keep $8, Give $2	Reject	635.1163
3	65	Accepted	Keep $9, Give $1	Reject	885.3892
3	73	Accepted	Keep $5, Give $5	Accept	751.9104
3	53	Accepted	Keep $7, Give $3	Reject	701.8558
3	33	Accepted	Keep $9, Give $1	Reject	1135.6621
3	48	Accepted	Keep $5, Give $5	Accept	1536.0988
3	35	Accepted	Keep $6, Give $4	Accept	585.0617
3	46	Rejected	Keep $6, Give $4	Accept	301.4191
3	63	Rejected	Keep $8, Give $2	Reject	535.0072
3	12	Rejected	Keep $8, Give $2	Reject	1335.8805
3	69	Rejected	Keep $6, Give $4	Accept	418.2131
3	11	Accepted	Keep $7, Give $3	Reject	384.8434
3	83	Rejected	Keep $8, Give $2	Reject	818.6498
3	30	Accepted	Keep $7, Give $3	Reject	551.692
3	61	Accepted	Keep $7, Give $3	Reject	468.2677
3	32	Rejected	Keep $9, Give $1	Reject	384.8434
3	18	Rejected	Keep $8, Give $2	Reject	334.7888
3	65	Accepted	Keep $6, Give $4	Accept	434.898
3	29	Accepted	Keep $8, Give $2	Reject	401.5283
3	46	Accepted	Keep $8, Give $2	Reject	468.2677
3	23	Rejected	Keep $6, Give $4	Accept	351.4737
3	13	Accepted	Keep $6, Give $4	Accept	701.8558
3	37	Rejected	Keep $8, Give $2	Reject	401.5283
3	4	Rejected	Keep $9, Give $1	Reject	384.8434
3	75	Accepted	Keep $5, Give $5	Accept	468.2677
3	30	Rejected	Keep $5, Give $5	Accept	785.2801
3	52	Accepted	Keep $8, Give $2	Reject	551.692
3	36	Accepted	Keep $6, Give $4	Accept	484.9526
3	83	Rejected	Keep $5, Give $5	Accept	451.5829
4	48	Rejected	Keep $9, Give $1	Reject	384.8434
4	41	Accepted	Keep $8, Give $2	Reject	601.7466
4	93	Rejected	Keep $7, Give $3	Reject	835.3347
4	66	Rejected	Keep $7, Give $3	Reject	2403.7115
4	45	Rejected	Keep $7, Give $3	Reject	1819.7414
4	84	Accepted	Keep $8, Give $2	Reject	2653.9845
4	32	Rejected	Keep $7, Give $3	Reject	585.0617
4	42	Rejected	Keep $5, Give $5	Accept	418.2131
4	16	Rejected	Keep $7, Give $3	Reject	1102.2924
4	26	Rejected	Keep $5, Give $5	Accept	384.8434
4	52	Accepted	Keep $9, Give $1	Reject	418.2131
4	64	Rejected	Keep $5, Give $5	Accept	384.8434
4	53	Accepted	Keep $8, Give $2	Reject	334.7888
4	44	Accepted	Keep $6, Give $4	Accept	668.4861
4	57	Accepted	Keep $9, Give $1	Reject	618.4315
4	79	Accepted	Keep $7, Give $3	Reject	468.2677
4	94	Accepted	Keep $6, Give $4	Accept	418.2131
4	29	Accepted	Keep $9, Give $1	Reject	451.5829
4	1	Rejected	Keep $8, Give $2	Reject	318.104
4	8	Accepted	Keep $9, Give $1	Reject	1435.9896
4	49	Accepted	Keep $7, Give $3	Reject	451.5829
4	90	Accepted	Keep $9, Give $1	Reject	351.4737
4	0	Accepted	Keep $7, Give $3	Reject	418.2131
4	60	Rejected	Keep $8, Give $2	Reject	351.4737
4	13	Accepted	Keep $6, Give $4	Accept	585.0617
4	34	Rejected	Keep $6, Give $4	Accept	401.5283
4	32	Rejected	Keep $9, Give $1	Reject	1419.3048
4	16	Rejected	Keep $5, Give $5	Accept	651.8012
4	44	Accepted	Keep $7, Give $3	Reject	1402.6199
4	89	Accepted	Keep $6, Give $4	Accept	1052.2378
4	98	Rejected	Keep $8, Give $2	Reject	1419.3048
4	33	Rejected	Keep $7, Give $3	Reject	2270.2327
4	22	Rejected	Keep $8, Give $2	Reject	2720.7239
4	8	Rejected	Keep $6, Give $4	Accept	1519.4139
4	64	Accepted	Keep $8, Give $2	Reject	2820.8331
4	10	Rejected	Keep $9, Give $1	Reject	1819.7414
4	58	Accepted	Keep $7, Give $3	Reject	1803.0566
4	35	Accepted	Keep $9, Give $1	Reject	434.898
4	42	Rejected	Keep $6, Give $4	Accept	501.6374
4	3	Accepted	Keep $6, Give $4	Accept	518.3223
4	11	Rejected	Keep $6, Give $4	Accept	318.104
4	14	Accepted	Keep $9, Give $1	Reject	451.5829
4	95	Accepted	Keep $5, Give $5	Accept	418.2131
4	98	Accepted	Keep $5, Give $5	Accept	451.5829
4	29	Accepted	Keep $5, Give $5	Accept	368.1586
4	20	Accepted	Keep $5, Give $5	Accept	268.0494
4	19	Rejected	Keep $9, Give $1	Reject	384.8434
4	85	Rejected	Keep $5, Give $5	Accept	685.1709
4	46	Accepted	Keep $6, Give $4	Accept	1068.9227
4	75	Rejected	Keep $9, Give $1	Reject	334.7888
4	62	Rejected	Keep $6, Give $4	Accept	384.8434
4	95	Rejected	Keep $6, Give $4	Accept	384.8434
4	88	Rejected	Keep $7, Give $3	Reject	518.3223
4	90	Rejected	Keep $5, Give $5	Accept	384.8434
4	99	Accepted	Keep $9, Give $1	Reject	651.8012
4	72	Rejected	Keep $9, Give $1	Reject	334.7888
4	26	Accepted	Keep $8, Give $2	Reject	384.8434
4	37	Rejected	Keep $5, Give $5	Accept	418.2131
4	31	Accepted	Keep $6, Give $4	Accept	401.5283
4	10	Rejected	Keep $6, Give $4	Accept	451.5829
4	37	Rejected	Keep $8, Give $2	Reject	885.3892
4	12	Accepted	Keep $8, Give $2	Reject	351.4737
4	69	Rejected	Keep $8, Give $2	Reject	585.0617
4	79	Accepted	Keep $7, Give $3	Reject	368.1586
4	97	Accepted	Keep $7, Give $3	Reject	401.5283
4	60	Accepted	Keep $5, Give $5	Accept	351.4737
4	80	Rejected	Keep $8, Give $2	Reject	484.9526
4	93	Rejected	Keep $5, Give $5	Accept	568.3769
4	11	Accepted	Keep $7, Give $3	Reject	368.1586
4	67	Accepted	Keep $9, Give $1	Reject	368.1586
4	50	Rejected	Keep $9, Give $1	Reject	1035.553
4	8	Accepted	Keep $5, Give $5	Accept	501.6374
4	0	Rejected	Keep $5, Give $5	Accept	885.3892
4	29	Accepted	Keep $8, Give $2	Reject	401.5283
4	72	Accepted	Keep $8, Give $2	Reject	351.4737
4	38	Rejected	Keep $9, Give $1	Reject	418.2131
4	57	Accepted	Keep $6, Give $4	Reject	351.4737
4	94	Accepted	Keep $5, Give $5	Accept	468.2677
4	39	Accepted	Keep $5, Give $5	Accept	601.7466
4	11	Accepted	Keep $7, Give $3	Reject	434.898
4	99	Accepted	Keep $6, Give $4	Accept	601.7466
4	41	Rejected	Keep $8, Give $2	Reject	585.0617
4	42	Rejected	Keep $7, Give $3	Reject	718.5406
4	71	Rejected	Keep $6, Give $4	Accept	434.898
4	75	Rejected	Keep $7, Give $3	Reject	568.3769
4	83	Accepted	Keep $8, Give $2	Reject	468.2677
4	97	Rejected	Keep $6, Give $4	Accept	384.8434
4	40	Accepted	Keep $5, Give $5	Reject	368.1586
4	58	Rejected	Keep $9, Give $1	Reject	401.5283
2	17	Accepted	Keep $9, Give $1	Reject	651.7533
2	10	Rejected	Keep $7, Give $3	Accept	818.597
2	78	Accepted	Keep $9, Give $1	Reject	685.122
2	23	Rejected	Keep $6, Give $4	Accept	868.6502
2	71	Rejected	Keep $6, Give $4	Accept	801.9127
2	83	Rejected	Keep $5, Give $5	Accept	434.8564
2	27	Accepted	Keep $8, Give $2	Reject	685.122
2	24	Rejected	Keep $5, Give $5	Accept	484.9095
2	50	Rejected	Keep $8, Give $2	Accept	1319.1283
2	51	Rejected	Keep $7, Give $3	Accept	1536.0252
2	71	Rejected	Keep $8, Give $2	Reject	935.3877
2	14	Rejected	Keep $6, Give $4	Accept	601.7001
2	19	Rejected	Keep $9, Give $1	Reject	1319.1283
2	61	Accepted	Keep $9, Give $1	Reject	1485.9721
2	39	Rejected	Keep $8, Give $2	Reject	1919.7659
2	46	Rejected	Keep $5, Give $5	Accept	1269.0752
2	10	Rejected	Keep $5, Give $5	Accept	551.647
2	57	Accepted	Keep $6, Give $4	Accept	635.0689
2	25	Accepted	Keep $7, Give $3	Reject	2937.5129
2	35	Rejected	Keep $9, Give $1	Reject	2887.4597
2	27	Accepted	Keep $8, Give $2	Reject	902.0189
2	50	Rejected	Keep $7, Give $3	Accept	601.7001
2	62	Accepted	Keep $7, Give $3	Accept	1886.3971
2	3	Rejected	Keep $8, Give $2	Reject	501.5939
2	70	Accepted	Keep $6, Give $4	Accept	1452.6034
2	34	Rejected	Keep $5, Give $5	Accept	685.122
2	55	Accepted	Keep $8, Give $2	Reject	551.647
2	49	Rejected	Keep $8, Give $2	Reject	868.6502
2	19	Rejected	Keep $7, Give $3	Accept	918.7033
2	55	Accepted	Keep $5, Give $5	Accept	401.4876
2	94	Rejected	Keep $6, Give $4	Accept	534.9626
2	58	Rejected	Keep $6, Give $4	Accept	334.7501
2	43	Accepted	Keep $6, Give $4	Accept	351.4345
2	98	Rejected	Keep $5, Give $5	Accept	618.3845
2	85	Accepted	Keep $6, Give $4	Accept	568.3314
2	59	Accepted	Keep $6, Give $4	Accept	1052.1783
2	94	Accepted	Keep $6, Give $4	Accept	601.7001
2	84	Rejected	Keep $7, Give $3	Accept	902.0189
2	4	Accepted	Keep $6, Give $4	Accept	1519.3409
2	84	Rejected	Keep $5, Give $5	Accept	451.5408
2	86	Accepted	Keep $5, Give $5	Accept	534.9626
2	3	Rejected	Keep $8, Give $2	Accept	568.3314
2	21	Accepted	Keep $8, Give $2	Reject	1018.8096
2	68	Rejected	Keep $9, Give $1	Accept	2670.5628
2	82	Accepted	Keep $7, Give $3	Accept	1519.3409
2	18	Rejected	Keep $5, Give $5	Accept	735.1752
2	58	Accepted	Keep $7, Give $3	Accept	1369.1815
2	62	Rejected	Keep $5, Give $5	Accept	468.2251
2	44	Accepted	Keep $9, Give $1	Reject	751.8595
2	80	Rejected	Keep $8, Give $2	Reject	918.7033
2	21	Accepted	Keep $5, Give $5	Accept	1769.6065
2	42	Rejected	Keep $9, Give $1	Reject	2053.2409
2	97	Rejected	Keep $9, Give $1	Reject	1836.344
2	72	Accepted	Keep $7, Give $3	Accept	2520.4034
2	18	Accepted	Keep $7, Give $3	Accept	751.8595
2	26	Rejected	Keep $9, Give $1	Reject	501.5939
2	13	Accepted	Keep $9, Give $1	Reject	401.4876
2	78	Accepted	Keep $5, Give $5	Accept	384.8033
2	3	Rejected	Keep $8, Give $2	Accept	1269.0752
2	11	Accepted	Keep $7, Give $3	Accept	534.9626
2	11	Accepted	Keep $9, Give $1	Reject	468.2251
2	84	Accepted	Keep $9, Give $1	Reject	568.3314
2	72	Accepted	Keep $8, Give $2	Accept	968.7564
2	93	Accepted	Keep $8, Give $2	Reject	551.647
2	12	Accepted	Keep $5, Give $5	Accept	585.0158
2	12	Rejected	Keep $7, Give $3	Accept	668.4377
2	55	Accepted	Keep $8, Give $2	Accept	701.8064
2	44	Rejected	Keep $6, Give $4	Accept	434.8564
2	83	Rejected	Keep $7, Give $3	Accept	518.2783
2	81	Rejected	Keep $8, Give $2	Reject	701.8064
2	71	Accepted	Keep $5, Give $5	Accept	468.2251
2	84	Rejected	Keep $9, Give $1	Reject	718.4908
2	63	Accepted	Keep $8, Give $2	Reject	685.122
2	3	Accepted	Keep $6, Give $4	Accept	1068.8627
2	94	Accepted	Keep $8, Give $2	Reject	585.0158
2	96	Accepted	Keep $9, Give $1	Reject	518.2783
2	33	Rejected	Keep $9, Give $1	Reject	418.172
2	60	Rejected	Keep $6, Give $4	Accept	985.4408
2	78	Rejected	Keep $6, Give $4	Accept	401.4876
2	54	Rejected	Keep $7, Give $3	Accept	434.8564
2	10	Accepted	Keep $5, Give $5	Accept	501.5939
2	51	Rejected	Keep $9, Give $1	Reject	768.5439
2	43	Accepted	Keep $5, Give $5	Accept	585.0158
2	52	Accepted	Keep $7, Give $3	Accept	2470.3503
2	20	Rejected	Keep $6, Give $4	Accept	2570.4566
2	93	Accepted	Keep $7, Give $3	Accept	2403.6128
2	97	Rejected	Keep $7, Give $3	Accept	1185.6533
2	46	Accepted	Keep $5, Give $5	Accept	785.2283
2	66	Accepted	Keep $9, Give $1	Reject	518.2783
4	14	Accepted	Keep $6, Give $4	Accept	735.1752
4	56	Rejected	Keep $8, Give $2	Reject	952.0721
4	66	Rejected	Keep $9, Give $1	Reject	1302.444
4	1	Rejected	Keep $7, Give $3	Accept	768.5439
4	73	Rejected	Keep $9, Give $1	Reject	968.7564
4	65	Rejected	Keep $8, Give $2	Accept	551.647
4	11	Rejected	Keep $9, Give $1	Reject	418.172
4	89	Accepted	Keep $5, Give $5	Accept	651.7533
4	70	Rejected	Keep $6, Give $4	Accept	1903.0815
4	25	Rejected	Keep $5, Give $5	Accept	1586.0784
4	41	Accepted	Keep $7, Give $3	Accept	2186.7159
4	73	Accepted	Keep $7, Give $3	Accept	818.597
4	81	Accepted	Keep $5, Give $5	Accept	451.5408
4	94	Accepted	Keep $9, Give $1	Reject	585.0158
4	98	Accepted	Keep $9, Give $1	Reject	618.3845
4	14	Accepted	Keep $8, Give $2	Reject	1435.919
4	34	Accepted	Keep $8, Give $2	Reject	418.172
4	55	Rejected	Keep $6, Give $4	Accept	501.5939
4	1	Accepted	Keep $8, Give $2	Reject	518.2783
4	21	Rejected	Keep $5, Give $5	Accept	918.7033
4	90	Rejected	Keep $9, Give $1	Reject	518.2783
4	80	Accepted	Keep $8, Give $2	Reject	952.0721
4	83	Rejected	Keep $9, Give $1	Reject	484.9095
4	36	Rejected	Keep $7, Give $3	Accept	1385.8658
4	17	Accepted	Keep $9, Give $1	Reject	1352.4971
4	92	Rejected	Keep $6, Give $4	Reject	1102.2314
4	93	Accepted	Keep $7, Give $3	Accept	1252.3908
4	44	Accepted	Keep $6, Give $4	Accept	451.5408
4	35	Accepted	Keep $9, Give $1	Reject	534.9626
4	29	Rejected	Keep $9, Give $1	Reject	1068.8627
4	95	Accepted	Keep $5, Give $5	Accept	601.7001
4	25	Accepted	Keep $9, Give $1	Reject	1319.1283
