StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
2	3.0	0	2	0	532.8356
2	3.0	0	4	1	599.4806
2	3.0	0	2	0	499.5131
2	2.0	0	2	0	566.1581
2	4.0	0	5	1	632.8031
2	4.0	1	2	0	466.1906
2	2.0	0	5	1	649.4644
2	3.0	0	5	1	632.8031
2	1.0	1	3	0	549.4969
2	3.0	0	5	1	632.8031
2	3.0	0	2	0	549.4969
