StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
1	78	1	4	1	1115.7481
1	76	0	1	0	1365.6397
1	28	0	3	1	1498.9151
1	20	1	2	0	1032.451
1	65	0	2	0	1932.0604
1	70	0	1	1	2565.1189
1	48	0	1	1	2081.9953
1	58	0	1	0	1182.3859
1	16	1	4	0	1548.8934
1	70	0	3	0	2431.8434
1	61	1	4	1	1199.0453
2	13	1	4	0	1049.1104
2	75	1	1	1	1782.1255
2	81	0	3	0	849.1972
2	19	1	2	0	1615.5312
2	41	0	5	1	1632.1906
2	9	1	4	0	1315.6614
2	64	0	2	n/a	n/a
2	50	1	5	1	1548.8934
2	41	0	4	1	1432.2774
2	48	0	1	1	1832.1038
2	2	1	1	0	1382.2991
2	88	1	4	1	2298.568
2	3	0	1	1	1882.0821
2	97	1	2	1	1199.0453
2	7	1	3	0	1682.1689
2	90	1	5	1	2881.6482
2	37	0	5	1	1315.6614
2	22	0	3	1	1648.85
2	11	0	4	1	1798.7849
2	47	1	1	0	2631.7567
2	83	0	5	0	2248.5897
2	61	1	5	1	1032.451
2	64	0	4	0	1882.0821
2	44	0	2	1	1782.1255
2	40	0	4	n/a	n/a
2	24	0	1	1	1565.5529
2	35	1	2	0	1149.067
2	68	0	3	0	2465.1623
2	32	1	2	0	1032.451
2	47	1	1	1	1648.85
2	70	1	5	1	982.4727
2	32	0	2	1	1065.7698
2	50	0	3	0	1365.6397
2	38	0	3	1	1348.9802
2	67	0	2	1	1998.6982
2	15	0	1	1	1548.8934
2	85	0	1	0	1115.7481
2	62	1	4	1	1698.8283
2	95	0	2	0	2165.2925
2	75	0	1	0	2715.0538
2	87	0	5	0	1348.9802
2	71	0	2	0	982.4727
2	8	1	2	0	1149.067
2	76	1	1	1	999.1321
2	68	0	1	0	1415.618
2	30	1	5	0	1415.618
2	29	1	1	1	2115.3142
2	49	1	5	0	2098.6548
2	99	1	5	n/a	n/a
2	11	1	1	0	2032.017
2	10	1	3	n/a	n/a
2	70	0	4	0	1215.7047
2	28	1	5	0	1765.4661
2	51	1	1	1	1848.7632
2	48	1	3	0	2848.3293
2	53	1	2	1	1482.2557
2	15	0	2	1	2565.1189
2	78	1	4	1	2548.4595
2	78	1	4	1	865.8566
2	29	1	3	0	1565.5529
2	5	0	4	1	1132.4076
2	72	0	3	0	2281.9085
2	80	1	3	1	1032.451
2	70	1	3	1	2032.017
2	37	0	1	n/a	n/a
2	25	0	5	1	2148.6331
2	94	0	4	0	1315.6614
2	97	1	2	0	2515.1406
2	65	1	4	1	949.1538
2	51	1	3	1	1698.8283
2	34	0	1	1	1149.067
2	44	1	3	0	1332.3208
2	66	1	4	1	1282.3425
2	5	0	3	0	2481.8217
2	14	0	3	1	1115.7481
2	9	0	5	0	2665.0755
2	66	1	2	1	882.5161
2	91	1	1	1	732.5812
2	54	0	5	n/a	n/a
2	52	0	2	0	965.8132
2	73	0	5	n/a	n/a
2	9	0	4	1	1249.0236
2	14	1	4	0	1149.067
2	27	0	2	1	2748.3727
2	54	0	3	0	2081.9953
2	83	1	2	1	999.1321
2	3	1	5	0	1432.2774
2	25	0	5	1	1398.9585
2	91	1	3	1	2281.9085
2	79	0	4	0	1315.6614
