StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
1	3.0	1	3	1	1452.6034
1	2.0	0	5	1	2103.294
1	1.0	1	2	0	718.4908
1	3.0	0	4	1	551.6469999999998
1	1.0	1	3	1	551.6469999999998
1	1.0	0	5	1	384.8033
1	3.0	0	2	0	968.7564
1	3.0	0	1	0	451.5408
1	2.0	1	2	0	534.9626
1	1.0	0	2	0	468.2251
1	1.0	1	5	1	534.9626
1	1.0	1	4	1	418.172
1	2.0	0	1	0	551.6469999999998
1	2.0	1	5	1	685.122
1	2.0	0	3	1	551.6469999999998
1	1.0	1	4	1	2570.4566
1	3.0	1	2	1	1135.6002
1	2.0	0	1	0	534.9626
1	1.0	1	2	1	418.172
1	2.0	1	3	1	518.2783
1	1.0	1	2	0	585.0158
1	3.0	0	3	1	1719.5534
1	3.0	1	4	1	2453.6659
1	2.0	0	1	1	2370.2441
1	1.0	0	3	0	801.9127
1	3.0	0	5	1	1385.8658
