StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
2	3.0	0	3	0	1636.047
2	1.0	0	1	0	1636.047
2	3.0	0	1	0	1485.8924
2	3.0	1	4	1	1419.1570000000004
2	3.0	1	5	1	2436.8714
2	1.0	0	3	1	1836.2531
2	3.0	0	2	1	1.0305
2	3.0	0	2	0	968.6933
2	2.0	1	1	1	2086.5107
2	1.0	1	5	1	901.9579
2	1.0	1	5	1	1969.7238
2	3.0	1	3	1	1152.2156
2	1.0	0	2	0	1235.6348
2	1.0	0	5	1	1152.2156
2	3.0	1	3	1	1535.9439
2	3.0	1	4	1	1669.4147
2	2.0	0	4	1	2019.7753
2	1.0	1	2	0	2620.3936
2	1.0	0	2	0	1802.8854
2	2.0	1	2	0	2770.5482
2	1.0	1	3	1	1936.3561
1	3.0	1	2	1	1636.047
1	2.0	1	1	0	2954.0705
1	3.0	0	3	0	2703.8128
1	2.0	1	2	0	1986.4076
1	1.0	1	5	1	785.1711
1	3.0	0	3	0	985.3772
1	3.0	0	4	0	2003.0915
1	3.0	1	5	1	1202.2671
1	1.0	0	1	0	1285.6863
1	1.0	0	4	1	1452.5247
1	3.0	1	3	1	1252.3186
1	2.0	0	2	0	2203.2976
1	1.0	1	4	1	2320.0845
1	2.0	1	1	0	1319.054
1	1.0	0	1	0	868.5903
1	1.0	0	4	1	651.7003
1	3.0	1	3	1	1569.3116
1	3.0	1	4	1	651.7003
1	1.0	1	1	0	918.6418
1	2.0	1	2	0	735.1195
1	2.0	0	3	0	2270.033
1	2.0	0	5	1	2236.6653
1	2.0	1	5	1	835.2226
1	1.0	0	1	0	618.3326
1	2.0	0	3	1	985.3772
1	1.0	0	2	0	518.2296
1	3.0	1	2	0	1068.7964
1	1.0	0	4	1	534.9134
1	1.0	0	5	1	651.7003
1	1.0	0	3	1	868.5903
1	3.0	1	1	0	518.2296
1	1.0	1	1	0	635.0165
1	1.0	1	1	0	2386.8198
1	3.0	0	2	0	1719.4662
1	3.0	1	5	1	601.6488
1	1.0	0	3	1	1369.1055
1	2.0	1	4	1	1452.5247
1	2.0	0	2	0	651.7003
1	2.0	1	4	1	1669.4147
1	2.0	0	1	0	2036.4592
1	3.0	0	4	1	1118.8479
1	1.0	1	5	1	1135.5317
1	3.0	0	3	1	635.0165
1	3.0	0	1	0	584.965
1	3.0	1	1	0	1002.061
1	2.0	1	5	1	701.7518
1	3.0	1	3	1	1886.3046
1	2.0	0	4	1	1485.8924
1	3.0	0	5	1	1936.3561
1	2.0	0	5	1	701.7518
1	1.0	0	2	0	2053.143
1	3.0	0	5	1	1736.15
1	2.0	1	5	1	718.4357
1	2.0	0	4	1	1152.2156
1	2.0	0	2	0	1252.3186
1	2.0	1	3	0	2770.5482
1	3.0	0	4	1	2003.0915
1	3.0	0	5	1	868.5903
1	3.0	1	4	1	1469.2086
1	3.0	0	2	0	1535.9439
1	1.0	1	3	1	1035.4287
1	1.0	1	2	0	768.4872
1	1.0	1	5	1	1152.2156
1	1.0	1	4	1	1085.4802
1	1.0	1	2	0	1218.9509
1	3.0	1	2	1	2270.033
1	1.0	1	3	1	1836.2531
1	2.0	0	4	1	1118.8479
1	2.0	0	5	1	601.6488
1	1.0	0	5	1	534.9134
1	2.0	0	3	0	1269.0025
1	2.0	1	4	1	785.1711
1	1.0	1	4	1	1469.2086
1	1.0	0	5	1	568.2811
1	2.0	1	2	0	618.3326
1	3.0	1	5	1	468.1781
1	2.0	1	3	1	1519.2601
1	2.0	1	3	0	1319.054
