StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
2	2.0	1	1	1	1018.9883
2	2.0	1	4	1	752.0147
2	3.0	0	4	1	885.5015
2	1.0	1	2	1	985.6166
2	1.0	0	4	1	818.7581
2	2.0	1	2	1	418.2976
2	2.0	0	4	0	868.8156
2	3.0	0	3	1	585.1561
2	1.0	1	5	1	618.5278
2	3.0	1	2	1	384.9259
2	2.0	0	2	1	368.24
2	1.0	1	5	1	401.6117
2	2.0	1	1	1	635.2137
2	2.0	0	5	1	635.2137
2	3.0	1	1	1	902.1874
2	3.0	0	1	1	1018.9883
2	3.0	0	5	1	718.643
2	1.0	1	2	1	718.643
2	1.0	0	5	1	968.9308
2	1.0	0	5	1	918.8732
2	1.0	0	2	1	785.3864
2	3.0	1	3	1	635.2137
2	2.0	1	2	1	651.8995
2	2.0	1	3	1	518.4127
2	2.0	0	2	1	251.439
2	1.0	1	2	1	2470.6576
