StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
2	3.0	0	5	1	368.3894
2	1.0	1	2	0	752.2059
2	1.0	0	1	0	435.1401
2	2.0	1	4	1	518.5784
2	2.0	1	1	0	368.3894
2	2.0	1	1	0	301.6387
2	2.0	1	4	1	518.5784
2	1.0	0	5	1	735.5182
2	3.0	1	1	0	568.6415
2	3.0	0	3	0	1586.5897
2	3.0	1	2	0	1386.3376
2	2.0	0	3	0	1219.4608
2	2.0	1	2	0	1052.5841
2	1.0	1	5	1	985.8334
2	3.0	1	2	0	1102.6471
2	2.0	0	5	1	568.6415
2	2.0	1	4	0	301.6387
2	1.0	1	3	0	1035.8964
2	3.0	1	4	1	1069.2717
2	2.0	1	2	0	1686.7157
2	1.0	1	3	0	1553.2143
2	3.0	1	4	1	485.2031
2	2.0	0	4	1	418.4524
2	1.0	1	2	0	785.5813
2	2.0	1	5	1	401.7647
2	3.0	0	2	0	251.5756
2	2.0	1	5	1	351.7017
2	1.0	0	4	1	618.7045
2	1.0	1	4	1	1469.7759
2	3.0	1	1	0	418.4524
2	1.0	1	3	0	1102.6471
2	2.0	1	1	0	451.8277
2	3.0	1	3	1	852.332
2	1.0	1	1	0	435.1401
2	1.0	0	1	0	301.6387
2	1.0	1	4	1	551.9538
2	3.0	0	1	0	368.3894
2	1.0	1	1	0	585.3291
2	2.0	0	2	0	618.7045
2	3.0	1	2	0	635.3922
2	3.0	1	5	1	468.5154
2	2.0	0	1	0	351.7017
2	1.0	0	3	1	1186.0855
2	3.0	1	5	1	451.8277
2	2.0	0	2	0	418.4524
2	3.0	0	1	0	735.5182
2	3.0	1	5	1	1119.3348
2	3.0	1	3	1	1085.9594
2	3.0	0	1	0	802.2689
2	3.0	1	4	1	1236.1485
2	2.0	1	2	0	818.9566
2	1.0	1	5	1	568.6415
2	2.0	1	3	0	1569.902
2	1.0	0	3	1	1286.2115
2	1.0	0	1	0	618.7045
2	2.0	0	2	0	735.5182
2	1.0	0	5	1	869.0196
2	2.0	0	4	1	635.3922
2	2.0	0	3	0	1152.7101
2	3.0	0	4	1	885.7073
2	1.0	0	2	0	869.0196
2	1.0	0	2	0	518.5784
2	1.0	1	5	1	284.95099999999996
2	3.0	1	3	1	1870.2801
2	3.0	0	2	0	1770.1541
2	2.0	1	5	1	418.4524
2	1.0	0	4	1	1102.6471
2	2.0	1	3	1	1436.4006
2	1.0	0	3	1	869.0196
2	2.0	0	5	1	435.1401
2	3.0	0	2	0	2037.1569
