StimulationCondition	HerdType	FramingType	OfferType	PlayerChoice	PlayerReactionTime
1	1.0	0	1	0	1249.5215
1	3.0	0	1	0	1532.7946
1	3.0	0	5	1	1432.8159
1	2.0	1	5	1	1799.4046
1	2.0	1	4	1	1566.1209
1	3.0	1	2	0	2615.8976
1	2.0	1	1	0	1166.2059
1	1.0	1	1	0	1432.8159
1	1.0	0	2	1	2232.6458
1	1.0	1	3	1	1382.8265
1	2.0	1	3	1	1682.7627
1	3.0	1	3	1	1299.5109
1	2.0	0	2	0	2615.8976
1	3.0	1	3	1	2465.9295
1	3.0	0	3	1	1249.5215
1	3.0	1	1	0	1132.8797
1	1.0	1	1	0	1116.2166
1	1.0	1	4	1	1382.8265
1	2.0	0	1	0	1132.8797
1	2.0	0	3	1	1949.3727
1	3.0	0	1	0	1549.4577
1	3.0	1	2	0	1032.9009
1	1.0	0	1	0	2749.2026
1	3.0	0	2	0	849.6066
1	1.0	0	3	0	999.5747
1	3.0	0	2	0	666.3122
1	2.0	1	3	1	749.6279
1	1.0	0	4	1	2116.0039
1	2.0	1	5	1	882.9328
1	3.0	0	4	1	682.9754
1	3.0	1	4	1	1082.8903
1	1.0	0	4	1	1516.1315
1	2.0	0	5	1	932.9222
1	2.0	1	2	0	1099.5534
1	2.0	0	5	1	1799.4046
1	2.0	1	2	0	982.9116
2	1.0	1	3	1	2215.9826
2	3.0	1	4	1	1466.1421
2	2.0	0	1	0	882.9328
2	3.0	1	3	1	766.291
2	3.0	0	4	1	699.6385
2	1.0	0	4	0	1549.4577
2	1.0	0	2	0	949.5853
2	2.0	0	2	0	1032.9009
2	2.0	0	5	1	1549.4577
2	1.0	0	4	1	1266.1847
2	2.0	0	4	1	1082.8903
2	3.0	1	2	0	1282.8478
2	2.0	0	5	1	1882.7202
2	1.0	1	1	0	2132.667
2	3.0	1	2	0	1499.4684
2	3.0	1	4	1	1282.8478
2	3.0	0	3	0	1849.3939
2	1.0	0	2	0	832.9435
2	2.0	1	5	1	2165.9933
2	3.0	0	2	0	666.3122
2	2.0	0	3	1	782.9541
2	3.0	1	1	1	782.9541
2	1.0	0	4	0	349.7129
2	3.0	0	1	1	316.3867
2	2.0	1	4	1	932.9222
2	1.0	0	1	0	849.6066
2	2.0	1	2	0	1382.8265
2	1.0	1	5	1	799.6172
2	3.0	0	3	1	932.9222
2	1.0	0	2	0	1082.8903
2	2.0	1	2	0	1132.8797
2	3.0	1	1	0	2032.6883
2	3.0	1	4	1	1466.1421
2	2.0	1	1	0	732.9647
2	2.0	1	4	1	1099.5534
2	1.0	0	5	1	1599.4471
2	3.0	1	5	1	899.596
2	1.0	1	5	0	2549.2451
2	2.0	1	1	0	1449.479
2	2.0	1	3	1	666.3122
2	2.0	0	5	1	2066.0145
2	1.0	0	1	0	1949.3727
2	2.0	0	2	0	1232.8584
2	1.0	1	3	1	849.6066
2	2.0	0	3	0	1082.8903
2	2.0	0	3	1	1116.2166
2	3.0	0	5	1	849.6066
2	1.0	1	4	1	2682.5501
2	3.0	0	5	1	1766.0783
2	3.0	1	1	0	1582.784
2	1.0	1	4	1	1016.2378
2	1.0	0	3	1	1449.479
2	1.0	1	5	1	1249.5215
2	3.0	1	2	0	982.9116
2	1.0	1	1	0	1349.5003
2	3.0	0	4	1	1016.2378
2	2.0	0	2	0	1399.4896
2	2.0	1	3	1	1116.2166
2	3.0	0	3	1	949.5853
2	1.0	0	1	0	1082.8903
2	2.0	1	4	1	916.2591
2	2.0	0	4	1	632.986
2	3.0	1	3	1	999.5747
2	2.0	1	5	1	1082.8903
2	2.0	1	3	1	1199.5322
2	1.0	1	2	1	1782.7415
2	1.0	1	2	1	916.2591
2	3.0	0	1	1	466.3548
2	3.0	1	5	1	616.3229
2	3.0	1	5	1	782.9541
2	2.0	1	5	1	749.6279
2	3.0	0	2	0	999.5747
2	1.0	0	5	1	766.291
2	2.0	1	2	0	1016.2378
2	1.0	1	3	1	899.596
2	3.0	1	3	1	1166.2059
2	2.0	1	1	0	1616.1102
2	2.0	0	1	0	1199.5322
2	3.0	0	4	1	832.9435
2	1.0	0	5	1	816.2804
2	2.0	0	4	0	816.2804
2	1.0	1	1	0	1266.1847
