Condition	GameType	OpponentType	PlayerChoice	PlayerRT	OpponentLoss	PlayerLoss
3	Dictator	PC	90	99.836	n/a	n/a
3	Dictator	Person	90	116.5018	n/a	n/a
3	Ultimatum	Person	90	16.5071	0	0
3	Ultimatum	PC	90	16.5071	0	0
3	Dictator	PC	90	383.1543	n/a	n/a
3	Ultimatum	PC	90	16.5071	0	0
3	Dictator	Person	90	249.8281	n/a	n/a
3	Dictator	PC	90	349.8228	n/a	n/a
3	Dictator	Person	90	333.157	n/a	n/a
3	Ultimatum	Person	90	416.4859	0	0
3	Ultimatum	Person	90	233.1623	0	0
3	Dictator	PC	90	699.8042	n/a	n/a
3	Ultimatum	Person	90	16.5071	0	0
3	Ultimatum	PC	90	16.5071	0	0
3	Ultimatum	PC	90	299.8254	0	0
