Condition	GameType	OpponentType	PlayerChoice	PlayerRT	OpponentLoss	PlayerLoss
2	Dictator	Person	20	232.8441	n/a	n/a
2	Dictator	PC	0	132.8592	n/a	n/a
2	Dictator	PC	10	982.7306	n/a	n/a
2	Ultimatum	PC	0	649.4477	16	80
2	Dictator	PC	0	499.4704	n/a	n/a
2	Dictator	Person	20	582.7911	n/a	n/a
2	Ultimatum	Person	90	1882.5944	0	0
2	Ultimatum	Person	60	382.8214	0	0
2	Ultimatum	Person	50	799.425	0	0
2	Ultimatum	Person	50	316.1648	0	0
2	Dictator	Person	20	399.4855	n/a	n/a
2	Dictator	PC	0	749.4325	n/a	n/a
2	Ultimatum	Person	50	249.5082	0	0
2	Ultimatum	PC	60	316.1648	0	0
2	Ultimatum	PC	60	282.8365	0	0
2	Dictator	Person	10	299.5006	n/a	n/a
2	Dictator	PC	10	149.5233	n/a	n/a
2	Ultimatum	PC	50	432.8138	0	0
1	Dictator	PC	10	566.1269	n/a	n/a
1	Ultimatum	Person	50	332.8289	0	0
1	Dictator	Person	10	549.4628	n/a	n/a
1	Ultimatum	PC	40	266.1723	0	0
1	Ultimatum	Person	50	1532.6473	0	0
1	Dictator	Person	10	349.4931	n/a	n/a
1	Dictator	PC	10	532.7987	n/a	n/a
1	Ultimatum	Person	50	2232.5414	0	0
1	Dictator	Person	10	749.4325	n/a	n/a
1	Ultimatum	PC	40	16.2102	0	0
1	Dictator	PC	50	266.1723	n/a	n/a
1	Ultimatum	Person	50	282.8365	0	0
1	Ultimatum	Person	40	282.8365	2	10
1	Dictator	Person	10	332.8289	n/a	n/a
1	Dictator	PC	10	349.4931	n/a	n/a
1	Ultimatum	PC	40	266.1723	2	10
1	Dictator	PC	10	749.4325	n/a	n/a
1	Dictator	Person	0	199.5158	n/a	n/a
1	Ultimatum	PC	40	266.1723	0	0
1	Ultimatum	PC	40	299.5006	2	10
