Condition	GameType	OpponentType	PlayerChoice	PlayerRT	OpponentLoss	PlayerLoss
5	Ultimatum	Person	50	1104.4955	0	0
5	Ultimatum	Person	70	303.6183	0	0
5	Dictator	PC	0	303.6183	n/a	n/a
5	Ultimatum	PC	60	253.5635	0	0
5	Dictator	PC	30	487.1527	n/a	n/a
5	Dictator	Person	20	1288.0299	n/a	n/a
5	Dictator	Person	20	570.5774	n/a	n/a
5	Dictator	PC	10	236.8786	n/a	n/a
5	Dictator	Person	10	487.1527	n/a	n/a
5	Ultimatum	Person	50	887.5913	0	0
5	Dictator	PC	10	570.5774	n/a	n/a
5	Dictator	Person	20	1187.9202	n/a	n/a
5	Dictator	Person	20	770.7967	n/a	n/a
5	Ultimatum	Person	50	1388.1395	0	0
5	Ultimatum	PC	0	136.7689	16	80
5	Ultimatum	Person	50	670.6871	0	0
5	Dictator	Person	10	603.9473	n/a	n/a
5	Dictator	PC	10	1521.6191	n/a	n/a
5	Dictator	Person	20	220.1936	n/a	n/a
5	Ultimatum	PC	10	1438.1943	13	65
5	Ultimatum	PC	50	236.8786	0	0
5	Dictator	Person	10	670.6871	n/a	n/a
3	Ultimatum	Person	50	654.0021	0	0
3	Ultimatum	PC	50	286.9334	0	0
3	Dictator	PC	0	1304.7148	n/a	n/a
3	Ultimatum	PC	60	1271.3449	0	0
3	Ultimatum	Person	40	1004.3859	2	10
3	Ultimatum	PC	30	3.2894	7	35
3	Dictator	PC	10	1938.7426	n/a	n/a
3	Ultimatum	Person	50	1721.8383	0	0
3	Dictator	PC	0	920.9612	n/a	n/a
3	Dictator	PC	0	320.3033	n/a	n/a
3	Dictator	Person	0	303.6183	n/a	n/a
3	Ultimatum	PC	30	1121.1805	7	35
3	Ultimatum	Person	20	336.9882	10	50
3	Dictator	Person	0	787.4816	n/a	n/a
3	Dictator	PC	10	1021.0708	n/a	n/a
3	Ultimatum	Person	40	1321.3998	0	0
3	Ultimatum	PC	30	620.6322	7	35
3	Dictator	PC	0	1371.4546	n/a	n/a
3	Ultimatum	PC	30	387.0431	7	35
3	Dictator	PC	0	1655.0986	n/a	n/a
3	Ultimatum	Person	30	987.7009	7	35
3	Dictator	PC	0	220.1936	n/a	n/a
3	Ultimatum	PC	40	1288.0299	2	10
3	Ultimatum	Person	40	387.0431	0	0
3	Ultimatum	PC	30	387.0431	7	35
3	Dictator	PC	0	86.7141	n/a	n/a
3	Ultimatum	Person	40	1671.7835	0	0
3	Dictator	Person	30	220.1936	n/a	n/a
3	Ultimatum	Person	30	587.2623	7	35
3	Dictator	PC	0	153.4539	n/a	n/a
3	Ultimatum	PC	30	520.5226	7	35
3	Dictator	PC	0	203.5087	n/a	n/a
3	Dictator	Person	10	420.4129	n/a	n/a
3	Ultimatum	PC	40	1521.6191	0	0
3	Ultimatum	Person	40	954.3311	2	10
3	Ultimatum	PC	30	1354.7696	7	35
3	Dictator	PC	0	203.5087	n/a	n/a
3	Dictator	Person	10	236.8786	n/a	n/a
3	Ultimatum	Person	50	1104.4955	0	0
3	Dictator	PC	0	987.7009	n/a	n/a
4	Ultimatum	Person	30	1688.4685	7	35
4	Ultimatum	Person	40	153.4539	0	0
4	Dictator	Person	0	270.2485	n/a	n/a
4	Dictator	PC	0	286.9334	n/a	n/a
4	Dictator	PC	0	1571.6739	n/a	n/a
4	Ultimatum	PC	30	904.2762	8	40
4	Ultimatum	Person	40	236.8786	2	10
4	Ultimatum	PC	40	220.1936	0	0
4	Dictator	PC	0	286.9334	n/a	n/a
4	Ultimatum	Person	40	170.1388	0	0
4	Ultimatum	PC	40	303.6183	0	0
4	Ultimatum	PC	40	19.9743	0	0
4	Dictator	Person	0	270.2485	n/a	n/a
4	Ultimatum	PC	40	203.5087	0	0
4	Ultimatum	PC	40	186.8238	0	0
4	Ultimatum	PC	40	937.6461	0	0
4	Ultimatum	PC	40	1721.8383	2	10
4	Dictator	PC	0	120.084	n/a	n/a
4	Ultimatum	Person	40	553.8925	0	0
4	Ultimatum	Person	40	487.1527	0	0
4	Dictator	Person	0	353.6732	n/a	n/a
4	Dictator	Person	0	170.1388	n/a	n/a
4	Dictator	Person	0	770.7967	n/a	n/a
4	Dictator	Person	0	804.1666	n/a	n/a
4	Ultimatum	Person	40	153.4539	0	0
4	Ultimatum	Person	40	1504.9341	2	10
4	Dictator	PC	0	954.3311	n/a	n/a
4	Ultimatum	PC	40	887.5913	0	0
4	Ultimatum	Person	40	1154.5503	0	0
4	Ultimatum	PC	40	787.4816	0	0
4	Dictator	PC	0	186.8238	n/a	n/a
4	Dictator	Person	0	320.3033	n/a	n/a
4	Ultimatum	Person	40	1605.0438	2	10
4	Dictator	Person	0	704.0569	n/a	n/a
4	Ultimatum	Person	30	370.3581	8	40
4	Dictator	Person	0	887.5913	n/a	n/a
4	Ultimatum	PC	40	236.8786	0	0
4	Dictator	PC	0	120.084	n/a	n/a
4	Dictator	PC	0	1454.8793	n/a	n/a
4	Dictator	Person	0	854.2214	n/a	n/a
1	Ultimatum	Person	40	1755.2082	0	0
1	Dictator	PC	0	804.1666	n/a	n/a
1	Dictator	Person	0	570.5774	n/a	n/a
1	Ultimatum	PC	40	854.2214	2	10
1	Ultimatum	Person	40	987.7009	0	0
1	Ultimatum	Person	40	704.0569	0	0
1	Dictator	Person	0	754.1118	n/a	n/a
1	Dictator	Person	0	1304.7148	n/a	n/a
1	Ultimatum	Person	40	320.3033	0	0
1	Dictator	PC	0	103.3991	n/a	n/a
1	Ultimatum	Person	40	253.5635	0	0
1	Dictator	PC	0	220.1936	n/a	n/a
1	Ultimatum	PC	30	220.1936	7	35
1	Dictator	PC	0	670.6871	n/a	n/a
1	Ultimatum	Person	40	1705.1534	0	0
1	Ultimatum	Person	40	587.2623	2	10
1	Ultimatum	Person	40	570.5774	2	10
1	Dictator	Person	0	336.9882	n/a	n/a
1	Dictator	Person	0	153.4539	n/a	n/a
1	Ultimatum	Person	40	737.4268	0	0
1	Ultimatum	PC	40	1838.6329	0	0
1	Ultimatum	Person	40	286.9334	2	10
1	Ultimatum	Person	40	1121.1805	0	0
1	Dictator	Person	0	1321.3998	n/a	n/a
1	Ultimatum	PC	40	303.6183	0	0
1	Dictator	Person	n/a	NaN	n/a	n/a
1	Dictator	PC	0	186.8238	n/a	n/a
1	Dictator	PC	0	286.9334	n/a	n/a
1	Dictator	PC	0	220.1936	n/a	n/a
1	Dictator	Person	0	236.8786	n/a	n/a
1	Dictator	Person	0	336.9882	n/a	n/a
1	Dictator	PC	0	537.2075	n/a	n/a
1	Ultimatum	PC	40	637.3172	0	0
1	Ultimatum	PC	40	253.5635	0	0
1	Dictator	PC	0	904.2762	n/a	n/a
1	Dictator	Person	0	303.6183	n/a	n/a
1	Dictator	Person	0	253.5635	n/a	n/a
1	Ultimatum	PC	40	1154.5503	2	10
1	Ultimatum	Person	40	320.3033	2	10
1	Dictator	PC	0	737.4268	n/a	n/a
9	Dictator	Person	0	1254.66	n/a	n/a
9	Dictator	PC	0	987.7009	n/a	n/a
9	Ultimatum	PC	40	1338.0847	2	10
9	Ultimatum	PC	40	587.2623	0	0
9	Dictator	Person	0	236.8786	n/a	n/a
9	Ultimatum	PC	40	470.4678	2	10
9	Ultimatum	Person	n/a	NaN	0	0
9	Dictator	Person	0	537.2075	n/a	n/a
9	Dictator	PC	0	670.6871	n/a	n/a
9	Dictator	Person	0	236.8786	n/a	n/a
9	Dictator	PC	0	1037.7558	n/a	n/a
9	Ultimatum	PC	40	1221.2901	2	10
9	Ultimatum	Person	40	503.8376	0	0
9	Ultimatum	PC	40	1671.7835	0	0
9	Ultimatum	PC	n/a	NaN	0	0
9	Dictator	PC	0	286.9334	n/a	n/a
9	Dictator	PC	0	353.6732	n/a	n/a
9	Dictator	PC	0	19.9743	n/a	n/a
9	Dictator	PC	0	170.1388	n/a	n/a
9	Dictator	PC	0	153.4539	n/a	n/a
9	Ultimatum	Person	40	587.2623	0	0
9	Ultimatum	Person	40	387.0431	0	0
9	Ultimatum	PC	40	1404.8245	0	0
9	Dictator	PC	0	770.7967	n/a	n/a
9	Ultimatum	Person	40	1872.0028	0	0
9	Ultimatum	PC	40	120.084	0	0
9	Dictator	PC	0	503.8376	n/a	n/a
9	Dictator	Person	0	353.6732	n/a	n/a
9	Dictator	PC	0	1888.6878	n/a	n/a
9	Dictator	Person	0	520.5226	n/a	n/a
9	Ultimatum	PC	40	370.3581	0	0
9	Ultimatum	Person	40	286.9334	0	0
9	Ultimatum	PC	40	1137.8654	0	0
9	Dictator	Person	0	1154.5503	n/a	n/a
9	Ultimatum	Person	40	270.2485	0	0
9	Ultimatum	Person	20	203.5087	9	45
9	Dictator	Person	0	253.5635	n/a	n/a
9	Ultimatum	PC	40	1037.7558	0	0
9	Ultimatum	PC	40	1955.4275	0	0
9	Dictator	Person	50	203.5087	n/a	n/a
6	Dictator	Person	30	86.7141	n/a	n/a
6	Dictator	PC	10	236.8786	n/a	n/a
6	Dictator	PC	0	1104.4955	n/a	n/a
6	Dictator	Person	10	570.5774	n/a	n/a
6	Ultimatum	Person	40	236.8786	0	0
6	Ultimatum	PC	40	1154.5503	0	0
6	Ultimatum	PC	40	887.5913	0	0
6	Dictator	Person	10	887.5913	n/a	n/a
6	Dictator	PC	0	220.1936	n/a	n/a
6	Dictator	PC	0	1204.6052	n/a	n/a
6	Dictator	PC	0	336.9882	n/a	n/a
6	Ultimatum	PC	40	637.3172	0	0
6	Dictator	PC	0	971.016	n/a	n/a
6	Ultimatum	Person	40	503.8376	0	0
6	Dictator	PC	0	570.5774	n/a	n/a
6	Dictator	PC	0	654.0021	n/a	n/a
6	Dictator	PC	0	353.6732	n/a	n/a
6	Dictator	Person	0	820.8515	n/a	n/a
6	Ultimatum	PC	40	186.8238	0	0
6	Ultimatum	Person	40	1054.4407	0	0
6	Dictator	Person	0	253.5635	n/a	n/a
6	Dictator	PC	0	253.5635	n/a	n/a
6	Dictator	Person	0	487.1527	n/a	n/a
6	Ultimatum	PC	40	787.4816	0	0
6	Dictator	PC	0	170.1388	n/a	n/a
6	Ultimatum	PC	40	170.1388	0	0
6	Ultimatum	Person	40	70.0292	0	0
6	Dictator	PC	0	53.3442	n/a	n/a
6	Dictator	Person	0	236.8786	n/a	n/a
6	Dictator	PC	0	587.2623	n/a	n/a
6	Dictator	PC	0	754.1118	n/a	n/a
6	Ultimatum	Person	40	170.1388	2	10
6	Dictator	Person	0	670.6871	n/a	n/a
6	Ultimatum	Person	40	236.8786	0	0
6	Dictator	PC	0	19.9743	n/a	n/a
6	Ultimatum	PC	40	1321.3998	0	0
6	Ultimatum	Person	40	1021.0708	0	0
6	Ultimatum	Person	40	1037.7558	0	0
6	Ultimatum	Person	40	520.5226	0	0
6	Dictator	Person	0	887.5913	n/a	n/a
8	Dictator	PC	0	387.0431	n/a	n/a
8	Dictator	Person	0	387.0431	n/a	n/a
8	Ultimatum	PC	40	353.6732	2	10
8	Ultimatum	PC	40	336.9882	0	0
8	Dictator	PC	0	203.5087	n/a	n/a
8	Ultimatum	Person	40	336.9882	0	0
8	Dictator	Person	0	253.5635	n/a	n/a
8	Ultimatum	Person	40	320.3033	2	10
8	Ultimatum	Person	40	336.9882	0	0
8	Ultimatum	Person	40	387.0431	0	0
8	Dictator	Person	0	303.6183	n/a	n/a
8	Dictator	PC	0	453.7828	n/a	n/a
8	Dictator	PC	0	186.8238	n/a	n/a
8	Dictator	Person	0	203.5087	n/a	n/a
8	Ultimatum	PC	40	303.6183	2	10
8	Ultimatum	PC	40	286.9334	0	0
8	Ultimatum	PC	40	270.2485	0	0
8	Dictator	Person	0	520.5226	n/a	n/a
8	Ultimatum	PC	40	804.1666	2	10
8	Ultimatum	Person	40	253.5635	0	0
8	Ultimatum	Person	40	937.6461	0	0
8	Dictator	PC	40	1171.2353	n/a	n/a
8	Ultimatum	PC	40	537.2075	0	0
8	Ultimatum	Person	40	253.5635	0	0
8	Dictator	Person	0	270.2485	n/a	n/a
8	Ultimatum	Person	40	687.372	2	10
8	Dictator	PC	0	220.1936	n/a	n/a
8	Dictator	PC	0	3.2894	n/a	n/a
8	Ultimatum	PC	40	820.8515	0	0
8	Ultimatum	Person	40	253.5635	2	10
8	Dictator	Person	0	220.1936	n/a	n/a
8	Dictator	Person	0	770.7967	n/a	n/a
8	Dictator	Person	0	553.8925	n/a	n/a
8	Ultimatum	Person	40	186.8238	0	0
8	Dictator	Person	10	270.2485	n/a	n/a
8	Dictator	Person	10	220.1936	n/a	n/a
8	Ultimatum	PC	40	1221.2901	0	0
8	Dictator	PC	0	987.7009	n/a	n/a
8	Ultimatum	Person	20	387.0431	9	45
8	Ultimatum	Person	30	153.4539	7	35
2	Ultimatum	Person	40	387.0431	0	0
2	Ultimatum	PC	30	236.8786	7	35
2	Dictator	Person	0	186.8238	n/a	n/a
2	Ultimatum	PC	40	220.1936	0	0
2	Dictator	PC	0	336.9882	n/a	n/a
2	Dictator	PC	0	1454.8793	n/a	n/a
2	Ultimatum	PC	40	437.0979	0	0
2	Dictator	Person	0	470.4678	n/a	n/a
2	Ultimatum	PC	40	403.728	0	0
2	Ultimatum	PC	40	820.8515	2	10
2	Dictator	Person	10	253.5635	n/a	n/a
2	Dictator	Person	0	353.6732	n/a	n/a
2	Ultimatum	Person	40	236.8786	0	0
2	Dictator	Person	10	453.7828	n/a	n/a
2	Ultimatum	PC	40	170.1388	0	0
2	Dictator	Person	10	503.8376	n/a	n/a
2	Ultimatum	PC	40	203.5087	0	0
2	Ultimatum	PC	40	937.6461	0	0
2	Ultimatum	PC	40	320.3033	2	10
2	Ultimatum	PC	40	303.6183	0	0
2	Dictator	PC	10	603.9473	n/a	n/a
2	Ultimatum	Person	40	1037.7558	0	0
2	Dictator	PC	10	854.2214	n/a	n/a
2	Ultimatum	Person	40	687.372	0	0
2	Dictator	Person	20	453.7828	n/a	n/a
2	Ultimatum	PC	40	1087.8106	2	10
2	Dictator	Person	20	804.1666	n/a	n/a
2	Dictator	Person	0	837.5365	n/a	n/a
2	Ultimatum	PC	40	1404.8245	0	0
2	Ultimatum	PC	40	654.0021	0	0
2	Dictator	PC	10	2022.1673	n/a	n/a
2	Ultimatum	PC	40	1304.7148	0	0
2	Dictator	PC	0	186.8238	n/a	n/a
2	Dictator	PC	0	804.1666	n/a	n/a
2	Ultimatum	PC	60	253.5635	0	0
2	Dictator	PC	10	320.3033	n/a	n/a
2	Ultimatum	Person	40	1221.2901	0	0
2	Ultimatum	PC	40	1471.5642	0	0
2	Dictator	Person	0	286.9334	n/a	n/a
2	Ultimatum	Person	40	1388.1395	0	0
7	Ultimatum	PC	40	220.1936	0	0
7	Ultimatum	Person	40	186.8238	0	0
7	Ultimatum	PC	40	1204.6052	0	0
7	Ultimatum	PC	40	153.4539	0	0
7	Dictator	Person	0	53.3442	n/a	n/a
7	Ultimatum	PC	40	203.5087	0	0
7	Dictator	Person	10	453.7828	n/a	n/a
7	Dictator	Person	0	103.3991	n/a	n/a
7	Ultimatum	Person	40	170.1388	2	10
7	Ultimatum	Person	40	36.6593	0	0
7	Ultimatum	Person	40	120.084	0	0
7	Ultimatum	Person	30	203.5087	7	35
7	Ultimatum	Person	40	1454.8793	0	0
7	Ultimatum	PC	30	36.6593	7	35
7	Ultimatum	Person	40	437.0979	0	0
7	Dictator	Person	0	1421.5094	n/a	n/a
7	Ultimatum	PC	40	1204.6052	0	0
7	Ultimatum	Person	40	103.3991	2	10
7	Ultimatum	PC	40	186.8238	2	10
7	Dictator	Person	0	3.2894	n/a	n/a
7	Ultimatum	PC	40	937.6461	0	0
7	Dictator	PC	30	387.0431	n/a	n/a
7	Ultimatum	PC	40	253.5635	2	10
7	Dictator	PC	0	537.2075	n/a	n/a
7	Ultimatum	Person	40	220.1936	0	0
7	Dictator	Person	0	1371.4546	n/a	n/a
7	Ultimatum	PC	40	654.0021	0	0
7	Dictator	PC	n/a	NaN	n/a	n/a
7	Dictator	PC	40	987.7009	n/a	n/a
7	Dictator	Person	0	587.2623	n/a	n/aCondition	GameType	OpponentType	PlayerChoice	PlayerRT	OpponentLoss	PlayerLoss
1	Dictator	PC	60	2955.6231	n/a	n/a
1	Ultimatum	PC	60	1220.5014	0	0
8	Ultimatum	PC	50	2888.8877	0	0
