Condition	GameType	OpponentType	PlayerChoice	PlayerRT	OpponentLoss	PlayerLoss
3	Ultimatum	PC	50	871.7445	0	0
3	Dictator	PC	10	871.7445	n/a	n/a
3	Dictator	Person	10	2740.8626	n/a	n/a
3	Ultimatum	Person	50	187.5138	0	0
6	Dictator	PC	0	70.6939	n/a	n/a
6	Ultimatum	Person	60	2273.5831	0	0
6	Dictator	PC	0	1188.8271	n/a	n/a
6	Dictator	PC	0	1772.9265	n/a	n/a
6	Ultimatum	Person	50	788.3018	0	0
6	Ultimatum	PC	50	1489.221	0	0
6	Dictator	Person	20	771.6132	n/a	n/a
6	Ultimatum	PC	50	321.0223	0	0
6	Dictator	PC	20	254.268	n/a	n/a
6	Ultimatum	Person	50	254.268	0	0
6	Dictator	Person	40	1072.0072	n/a	n/a
6	Ultimatum	Person	50	371.0879	0	0
6	Dictator	Person	30	487.9078	n/a	n/a
6	Dictator	PC	0	304.3337	n/a	n/a
6	Ultimatum	Person	50	571.3506	0	0
6	Dictator	PC	0	270.9566	n/a	n/a
6	Ultimatum	PC	40	421.1536	0	0
6	Ultimatum	PC	40	287.6451	0	0
6	Dictator	Person	20	738.2361	n/a	n/a
6	Dictator	Person	20	237.5795	n/a	n/a
4	Ultimatum	PC	40	20.6283	2	10
4	Ultimatum	PC	40	1672.7951	0	0
4	Ultimatum	Person	50	220.8909	0	0
4	Ultimatum	Person	50	270.9566	0	0
4	Dictator	Person	20	287.6451	n/a	n/a
4	Ultimatum	Person	50	604.7277	0	0
4	Dictator	PC	10	838.3674	n/a	n/a
4	Dictator	Person	20	955.1873	n/a	n/a
4	Dictator	Person	20	537.9735	n/a	n/a
4	Ultimatum	PC	40	938.4988	2	10
4	Ultimatum	Person	50	254.268	0	0
4	Dictator	PC	20	1405.7783	n/a	n/a
4	Dictator	PC	0	754.9247	n/a	n/a
4	Dictator	Person	20	354.3994	n/a	n/a
4	Ultimatum	PC	50	955.1873	0	0
4	Dictator	PC	0	270.9566	n/a	n/a
4	Dictator	PC	10	504.5964	n/a	n/a
4	Ultimatum	Person	50	1555.9753	0	0
4	Ultimatum	PC	40	838.3674	2	10
4	Dictator	Person	20	1706.1722	n/a	n/a
5	Ultimatum	PC	40	821.6789	2	10
5	Ultimatum	Person	50	337.7108	0	0
5	Dictator	Person	30	721.5476	n/a	n/a
5	Ultimatum	PC	50	1455.8439	0	0
5	Dictator	PC	10	1238.8927	n/a	n/a
5	Dictator	PC	20	1772.9265	n/a	n/a
5	Ultimatum	PC	50	1539.2867	0	0
5	Ultimatum	PC	40	204.2024	0	0
5	Ultimatum	Person	40	287.6451	2	10
5	Ultimatum	Person	50	254.268	0	0
5	Ultimatum	Person	40	521.2849	0	0
5	Ultimatum	PC	40	821.6789	2	10
5	Dictator	Person	40	2273.5831	n/a	n/a
5	Dictator	Person	20	1572.6638	n/a	n/a
5	Ultimatum	Person	50	554.662	0	0
5	Dictator	Person	40	1505.9096	n/a	n/a
5	Dictator	Person	30	1155.45	n/a	n/a
5	Ultimatum	PC	10	287.6451	13	65
5	Dictator	PC	10	671.4819	n/a	n/a
5	Dictator	PC	0	270.9566	n/a	n/a
