StimulationCondition	PartnerType	OfferType	PlayerChoice	PlayerReactionTime
1	Rating 5/5	Keep $6, Give $4	Accept	1285.9393
1	Rating 5/5	Keep $5, Give $5	Accept	1369.3677
1	Rating: 3/5	Keep $6, Give $4	Accept	1335.9964
1	Rating 5/5	Keep $6, Give $4	Accept	1018.9683
1	 	Keep $9, Give $1	Reject	1102.3967
1	 	Keep $8, Give $2	Reject	1235.8822
1	 	Keep $9, Give $1	Accept	2604.1087
1	Rating 5/5	Keep $9, Give $1	Reject	1686.3958
1	Rating 5/5	Keep $9, Give $1	Reject	2270.3949
1	Rating: 3/5	Keep $7, Give $3	Accept	1369.3677
