TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
68	2	6	High	1	448.8947
69	2	6	High	1	382.2789
70	2	6	High	1	432.2408
71	2	6	High	1	598.7804
72	2	6	High	1	415.5868
73	2	6	High	1	398.9328
74	2	6	High	0	482.2026
75	2	6	Low	1	432.2408
76	2	6	Low	0	565.4725
77	2	6	High	1	665.3962
78	2	6	High	1	548.8185
79	2	6	High	0	482.2026
80	2	6	Low	0	515.5106
81	3	7	High	1	915.2057
82	3	7	High	1	781.974
83	3	7	High	1	915.2057
84	3	7	Low	0	615.4343
85	3	7	High	1	548.8185
86	3	7	High	0	448.8947
87	3	7	High	1	415.5868
88	3	7	High	1	532.1645
89	3	7	High	1	465.5487
90	3	7	High	1	465.5487
91	3	7	High	0	565.4725
92	3	7	Low	0	748.666
93	3	7	High	1	715.3581
94	3	7	Low	1	748.666
95	3	7	High	1	598.7804
96	3	7	Low	1	448.8947
97	3	7	High	1	848.5898
98	3	7	Low	1	448.8947
99	3	7	High	1	498.8566
100	3	7	Low	0	465.5487
101	3	7	High	1	1031.7834
102	3	7	High	1	781.974
103	3	7	High	1	898.5517
104	3	7	High	0	698.7042
105	3	7	High	1	915.2057
106	3	7	High	1	598.7804
107	3	7	High	1	715.3581
108	3	7	High	1	515.5106
109	3	7	High	0	748.666
110	3	7	High	0	482.2026
111	3	7	High	1	915.2057
112	3	7	High	1	732.0121
113	3	7	High	1	515.5106
114	3	7	High	1	1148.3611
115	3	7	High	1	582.1264
116	3	7	High	1	448.8947
117	3	7	High	1	448.8947
118	3	7	High	1	432.2408
119	3	7	High	0	498.8566
120	3	7	High	1	698.7042
121	4	8	Low	0	1048.4374
122	4	8	High	1	765.32
123	4	8	High	0	648.7423
124	4	8	Low	1	748.666
125	4	8	High	1	515.5106
126	4	8	High	1	1148.3611
127	4	8	High	1	698.7042
128	4	8	Low	1	665.3962
129	4	8	High	1	465.5487
130	4	8	Low	1	415.5868
131	4	8	Low	1	665.3962
132	4	8	Low	1	532.1645
133	4	8	Low	0	565.4725
134	4	8	High	1	848.5898
135	4	8	High	1	682.0502
136	4	8	High	0	498.8566
137	4	8	High	1	498.8566
138	4	8	High	0	482.2026
139	4	8	High	1	1115.0532
140	4	8	Low	1	482.2026
141	4	8	High	0	632.0883
142	4	8	High	1	665.3962
143	4	8	Low	1	865.2438
144	4	8	High	0	582.1264
145	4	8	High	1	831.9359
146	4	8	High	1	748.666
147	4	8	Low	1	1065.0913
148	4	8	High	1	815.2819
149	4	8	High	1	665.3962
150	4	8	High	0	615.4343
151	4	8	Low	1	981.8215
152	4	8	Low	0	632.0883
153	4	8	High	1	715.3581
154	4	8	High	0	548.8185
155	4	8	High	1	648.7423
156	4	8	Low	0	998.4755
157	4	8	High	1	682.0502
158	4	8	High	0	615.4343
159	4	8	High	1	582.1264
160	4	8	Low	0	998.4755
161	5	1	Low	1	665.3932
162	5	1	Low	1	465.546
163	5	1	Low	0	465.546
164	5	1	Low	0	482.2
165	5	1	Low	1	598.7775
166	5	1	Low	0	748.6629
167	5	1	High	1	732.0089
168	5	1	High	0	615.4314
169	5	1	Low	1	682.0471
170	5	1	High	1	582.1236
171	5	1	Low	1	565.4696
172	5	1	High	0	1031.7797
173	5	1	Low	1	848.5865
174	5	1	n/a	0	NaN
174	5	1	n/a	0	NaN
175	5	1	High	1	781.9707
176	5	1	Low	1	498.8539
177	5	1	High	1	382.2764
178	5	1	Low	1	565.4696
179	5	1	High	1	1281.5887
180	5	1	Low	1	665.3932
181	5	1	Low	0	1281.5887
182	5	1	Low	1	582.1236
183	5	1	High	1	1348.2044
184	5	1	Low	1	565.4696
185	5	1	High	1	515.5078
186	5	1	High	1	715.355
187	5	1	Low	0	965.164
188	5	1	High	1	1214.973
189	5	1	High	0	1165.0112
190	5	1	Low	1	798.6247
191	5	1	High	1	698.7011
192	5	1	High	0	998.4719
193	5	1	Low	1	632.0853
194	5	1	High	1	665.3932
195	5	1	Low	0	1381.5123
196	5	1	Low	0	1298.2426
197	5	1	High	1	715.355
198	5	1	High	1	632.0853
199	5	1	High	1	998.4719
200	5	1	High	1	748.6629
201	6	2	High	1	948.5101
202	6	2	High	1	915.2022
203	6	2	High	1	465.546
204	6	2	High	1	448.8921
205	6	2	High	1	632.0853
206	6	2	Low	1	648.7393
207	6	2	Low	1	565.4696
208	6	2	Low	0	615.4314
209	6	2	High	1	881.8943
210	6	2	High	1	598.7775
211	6	2	Low	1	1198.319
212	6	2	Low	1	548.8157
213	6	2	Low	1	715.355
214	6	2	Low	0	515.5078
215	6	2	High	1	532.1618
216	6	2	High	0	632.0853
217	6	2	Low	1	548.8157
218	6	2	Low	1	582.1236
219	6	2	Low	0	465.546
220	6	2	Low	0	1131.7033
221	6	2	High	1	482.2
222	6	2	High	1	1148.3572
223	6	2	High	1	465.546
224	6	2	High	1	698.7011
225	6	2	High	1	565.4696
226	6	2	High	1	615.4314
227	6	2	High	1	565.4696
228	6	2	Low	1	1348.2044
229	6	2	Low	1	565.4696
230	6	2	Low	0	565.4696
231	6	2	High	0	498.8539
232	6	2	High	1	565.4696
233	6	2	High	0	565.4696
234	6	2	Low	1	682.0471
235	6	2	Low	1	715.355
236	6	2	Low	0	682.0471
237	6	2	High	1	1048.4337
238	6	2	High	1	698.7011
239	6	2	High	1	515.5078
240	6	2	High	1	465.546
241	7	3	High	1	1031.7797
242	7	3	High	0	565.4696
243	7	3	High	1	1281.5887
244	7	3	High	1	831.9325
245	7	3	High	1	1214.973
246	7	3	High	1	981.8179
247	7	3	Low	1	881.8943
248	7	3	High	1	748.6629
249	7	3	High	1	598.7775
250	7	3	Low	1	931.8561
251	7	3	Low	0	665.3932
252	7	3	Low	1	765.3168
253	7	3	Low	0	682.0471
254	7	3	Low	0	665.3932
255	7	3	High	1	432.2382
256	7	3	High	1	615.4314
257	7	3	High	1	698.7011
258	7	3	High	1	582.1236
259	7	3	High	1	482.2
260	7	3	High	1	732.0089
261	7	3	High	1	1181.6651
262	7	3	High	1	548.8157
263	7	3	High	1	682.0471
264	7	3	High	1	615.4314
265	7	3	Low	0	598.7775
266	7	3	High	1	498.8539
267	7	3	High	1	515.5078
268	7	3	High	0	498.8539
269	7	3	Low	1	1348.2044
270	7	3	Low	0	532.1618
271	7	3	High	1	582.1236
272	7	3	High	1	548.8157
273	7	3	High	0	582.1236
274	7	3	High	0	565.4696
275	7	3	High	1	715.355
276	7	3	High	0	682.0471
277	7	3	Low	0	498.8539
278	7	3	Low	0	632.0853
279	7	3	High	1	732.0089
280	7	3	High	1	482.2
281	8	4	Low	0	865.2404
282	8	4	High	1	981.8179
283	8	4	High	0	682.0471
284	8	4	Low	0	1448.128
285	8	4	High	1	565.4696
286	8	4	High	1	765.3168
287	8	4	High	1	732.0089
288	8	4	High	0	548.8157
289	8	4	High	1	931.8561
290	8	4	High	1	715.355
291	8	4	Low	1	715.355
292	8	4	Low	0	748.6629
293	8	4	Low	0	1248.2808
294	8	4	High	1	1198.319
295	8	4	High	0	965.164
296	8	4	n/a	0	NaN
296	8	4	n/a	0	NaN
297	8	4	High	1	781.9707
298	8	4	High	0	448.8921
299	8	4	High	1	698.7011
300	8	4	Low	1	565.4696
301	8	4	High	1	748.6629
302	8	4	High	0	965.164
303	8	4	High	0	1464.782
304	8	4	High	1	848.5865
305	8	4	High	1	1015.1258
306	8	4	Low	0	698.7011
307	8	4	High	1	815.2786
308	8	4	High	1	1181.6651
309	8	4	High	1	598.7775
310	8	4	High	0	515.5078
311	8	4	High	1	598.7775
312	8	4	High	1	465.546
313	8	4	High	1	532.1618
314	8	4	High	1	565.4696
315	8	4	High	1	632.0853
316	8	4	High	0	515.5078
317	8	4	High	1	765.3168
318	8	4	High	1	565.4696
319	8	4	High	1	898.5483
320	8	4	High	0	715.355
