TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
199	5	2	High	1	266.2813
200	5	2	High	1	266.2813
201	6	3	Low	0	332.9277
202	6	3	High	0	382.9125
203	6	3	Low	1	349.5893
204	6	3	Low	1	299.6045
205	6	3	Low	0	282.9429
206	6	3	Low	1	282.9429
207	6	3	Low	1	299.6045
208	6	3	High	0	299.6045
209	6	3	Low	1	482.882
210	6	3	High	0	616.1748
211	6	3	High	1	366.2509
212	6	3	High	1	399.5741
213	6	3	High	1	416.2357
214	6	3	Low	1	466.2204
215	6	3	High	0	282.9429
216	6	3	High	0	282.9429
217	6	3	High	0	282.9429
218	6	3	High	0	316.2661
219	6	3	High	1	549.5284
220	6	3	High	1	532.8668
221	6	3	Low	1	349.5893
222	6	3	High	1	449.5589
223	6	3	High	1	466.2204
224	6	3	Low	1	382.9125
225	6	3	High	1	282.9429
226	6	3	Low	1	282.9429
227	6	3	High	1	382.9125
228	6	3	Low	1	282.9429
229	6	3	Low	0	232.9581
230	6	3	Low	1	249.6197
231	6	3	High	0	299.6045
232	6	3	Low	0	232.9581
233	6	3	High	0	316.2661
234	6	3	High	1	316.2661
235	6	3	High	0	282.9429
236	6	3	High	1	266.2813
237	6	3	High	1	299.6045
238	6	3	High	1	282.9429
239	6	3	High	1	282.9429
240	6	3	High	1	216.2965
241	7	4	Low	1	299.6045
242	7	4	High	1	282.9429
243	7	4	Low	1	699.4828
244	7	4	Low	1	366.2509
245	7	4	High	1	349.5893
246	7	4	Low	1	466.2204
247	7	4	Low	1	466.2204
248	7	4	High	1	1132.6843
249	7	4	Low	0	716.1444
250	7	4	Low	0	482.882
251	7	4	Low	1	799.4524
252	7	4	Low	1	666.1596
253	7	4	High	1	982.7299
254	7	4	High	1	532.8668
255	7	4	High	0	482.882
256	7	4	High	0	749.4676
257	7	4	High	1	682.8212
258	7	4	Low	1	399.5741
259	7	4	Low	0	499.5436
260	7	4	Low	1	466.2204
261	7	4	Low	1	449.5589
262	7	4	Low	0	399.5741
263	7	4	High	0	632.8364
264	7	4	Low	0	666.1596
265	7	4	Low	0	282.9429
266	7	4	High	0	449.5589
267	7	4	High	1	516.2052
268	7	4	High	0	432.8973
269	7	4	Low	1	349.5893
270	7	4	High	1	766.1292
271	7	4	Low	1	432.8973
272	7	4	High	1	649.498
273	7	4	High	0	366.2509
274	7	4	High	0	299.6045
275	7	4	High	1	282.9429
276	7	4	High	0	432.8973
277	7	4	Low	0	266.2813
278	7	4	Low	0	299.6045
279	7	4	High	1	316.2661
280	7	4	High	1	366.2509
281	8	5	Low	1	616.1748
282	8	5	Low	0	349.5893
283	8	5	High	0	516.2052
284	8	5	High	1	332.9277
285	8	5	Low	0	282.9429
286	8	5	High	0	266.2813
287	8	5	High	1	332.9277
288	8	5	Low	0	316.2661
289	8	5	Low	1	282.9429
290	8	5	High	0	282.9429
291	8	5	High	0	266.2813
292	8	5	Low	1	616.1748
293	8	5	High	1	582.8516
294	8	5	High	1	299.6045
295	8	5	High	1	316.2661
296	8	5	Low	0	282.9429
297	8	5	High	1	266.2813
298	8	5	Low	1	282.9429
299	8	5	High	1	266.2813
300	8	5	High	0	282.9429
301	8	5	High	1	299.6045
302	8	5	High	0	499.5436
303	8	5	Low	1	466.2204
304	8	5	Low	1	266.2813
305	8	5	Low	1	266.2813
306	8	5	High	1	266.2813
307	8	5	High	1	299.6045
308	8	5	High	1	266.2813
309	8	5	Low	1	299.6045
310	8	5	Low	1	282.9429
311	8	5	High	1	266.2813
312	8	5	Low	0	682.8212
313	8	5	High	0	282.9429
314	8	5	Low	1	566.19
315	8	5	Low	1	299.6045
316	8	5	Low	0	282.9429
317	8	5	Low	1	1282.6386
318	8	5	Low	0	332.9277
319	8	5	Low	0	282.9429
320	8	5	Low	1	266.2813
