TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
214	6	2	High	1	415.4579
215	6	2	High	0	448.7628
216	6	2	High	0	1214.7753
217	6	2	High	1	615.2872
218	6	2	High	0	848.4215
219	6	2	Low	1	715.2019
220	6	2	High	1	532.025
221	6	2	High	0	465.4152
222	6	2	Low	0	1148.1655
223	6	2	Low	0	1248.0802
224	6	2	Low	1	1148.1655
225	6	2	n/a	0	NaN
226	6	2	Low	0	1397.9522
227	6	2	High	1	931.6837
228	6	2	High	1	415.4579
229	6	2	Low	1	465.4152
230	6	2	Low	1	1231.4277
231	6	2	Low	1	815.1166
232	6	2	Low	1	715.2019
233	6	2	Low	0	665.2446
234	6	2	Low	1	1447.9095
235	6	2	Low	1	1298.0375
236	6	2	Low	1	598.6348
237	6	2	Low	0	515.3726
238	6	2	Low	0	348.8481
239	6	2	Low	0	398.8054
240	6	2	High	1	798.4641
241	7	3	Low	1	482.0677
242	7	3	Low	1	515.3726
243	7	3	Low	0	465.4152
244	7	3	Low	1	1264.7326
245	7	3	Low	0	1331.3424
246	7	3	Low	0	1148.1655
247	7	3	Low	0	498.7201
248	7	3	Low	1	448.7628
249	7	3	Low	1	998.2935
250	7	3	High	0	382.153
251	7	3	Low	0	1031.5984
252	7	3	High	0	831.769
253	7	3	Low	1	1181.4704
254	7	3	Low	1	831.769
255	7	3	Low	1	615.2872
256	7	3	High	1	598.6348
257	7	3	Low	0	365.5005
258	7	3	Low	0	1381.2997
259	7	3	High	0	532.025
260	7	3	Low	1	365.5005
261	7	3	Low	1	565.3299
262	7	3	Low	0	715.2019
263	7	3	Low	1	631.9397
264	7	3	High	1	715.2019
265	7	3	n/a	0	NaN
266	7	3	Low	1	1114.8606
267	7	3	High	0	648.5921
268	7	3	Low	0	432.1103
269	7	3	Low	0	332.1957
270	7	3	High	0	382.153
271	7	3	High	1	631.9397
272	7	3	High	1	465.4152
273	7	3	High	0	698.5495
274	7	3	Low	1	648.5921
275	7	3	Low	1	1347.9948
276	7	3	Low	1	1414.6046
277	7	3	Low	1	798.4641
278	7	3	High	1	465.4152
279	7	3	High	0	448.7628
280	7	3	High	1	715.2019
281	8	4	Low	1	532.025
282	8	4	Low	1	615.2872
283	8	4	Low	0	498.7201
284	8	4	Low	1	815.1166
285	8	4	Low	0	1081.5557
286	8	4	Low	0	848.4215
287	8	4	High	1	382.153
288	8	4	Low	1	348.8481
289	8	4	High	1	382.153
290	8	4	Low	0	365.5005
291	8	4	Low	0	715.2019
292	8	4	High	1	382.153
293	8	4	Low	0	432.1103
294	8	4	Low	0	465.4152
295	8	4	High	1	432.1103
296	8	4	High	1	398.8054
297	8	4	High	1	382.153
298	8	4	High	1	548.6774
299	8	4	High	0	382.153
300	8	4	High	1	482.0677
301	8	4	Low	0	931.6837
302	8	4	High	1	382.153
303	8	4	High	1	398.8054
304	8	4	High	1	465.4152
305	8	4	High	0	432.1103
306	8	4	High	1	548.6774
307	8	4	High	1	498.7201
308	8	4	High	1	515.3726
309	8	4	High	1	415.4579
310	8	4	Low	0	432.1103
311	8	4	High	1	548.6774
312	8	4	High	1	448.7628
313	8	4	High	1	532.025
314	8	4	High	0	432.1103
315	8	4	Low	0	515.3726
316	8	4	High	1	565.3299
317	8	4	Low	0	848.4215
318	8	4	High	0	432.1103
319	8	4	Low	0	332.1957
320	8	4	Low	1	498.7201
