TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
207	6	6	High	1	382.9521
208	6	6	High	1	466.2625
209	6	6	Low	1	416.2763
210	6	6	Low	0	382.9521
211	6	6	High	0	799.504
212	6	6	Low	1	449.6004
213	6	6	Low	1	482.9246
214	6	6	Low	0	382.9521
215	6	6	High	1	566.2349
216	6	6	High	1	366.2901
217	6	6	High	1	416.2763
218	6	6	High	0	449.6004
219	6	6	High	1	366.2901
220	6	6	High	1	349.628
221	6	6	Low	0	1099.4213
222	6	6	Low	1	466.2625
223	6	6	High	0	449.6004
224	6	6	Low	1	432.9384
225	6	6	Low	0	366.2901
226	6	6	Low	1	382.9521
227	6	6	Low	1	399.6142
228	6	6	High	1	399.6142
229	6	6	Low	0	516.2487
230	6	6	Low	1	349.628
231	6	6	High	1	566.2349
232	6	6	High	1	416.2763
233	6	6	High	0	316.3038
234	6	6	High	0	299.6418
235	6	6	High	0	382.9521
236	6	6	Low	0	466.2625
237	6	6	High	1	1232.7179
238	6	6	High	0	882.8143
239	6	6	High	0	999.4489
240	6	6	High	0	649.5453
241	7	7	Low	0	1016.1109
242	7	7	High	0	499.5866
243	7	7	High	1	832.8281
244	7	7	Low	1	449.6004
245	7	7	High	0	349.628
246	7	7	High	1	1016.1109
247	7	7	High	0	916.1385
248	7	7	Low	1	599.5591
249	7	7	Low	1	716.1936
250	7	7	High	1	1099.4213
251	7	7	High	1	732.8557
252	7	7	High	1	782.8419
253	7	7	High	1	1016.1109
254	7	7	High	1	449.6004
255	7	7	High	1	632.8832
256	7	7	Low	0	49.7107
257	7	7	High	1	782.8419
258	7	7	High	0	999.4489
259	7	7	Low	0	866.1523
260	7	7	High	1	332.9659
261	7	7	High	1	882.8143
262	7	7	High	0	332.9659
263	7	7	High	1	499.5866
264	7	7	Low	0	432.9384
265	7	7	High	1	566.2349
266	7	7	High	0	1332.6903
267	7	7	High	1	749.5178
268	7	7	High	1	966.1247
269	7	7	High	1	1249.38
270	7	7	Low	1	666.2074
271	7	7	Low	0	816.166
272	7	7	n/a	0	NaN
273	7	7	High	0	366.2901
274	7	7	Low	0	532.9108
275	7	7	Low	0	482.9246
276	7	7	High	1	366.2901
277	7	7	High	0	449.6004
278	7	7	Low	1	516.2487
279	7	7	Low	0	516.2487
280	7	7	High	1	582.897
281	8	8	Low	0	1249.38
282	8	8	High	1	749.5178
283	8	8	High	1	399.6142
284	8	8	High	0	366.2901
285	8	8	High	1	716.1936
286	8	8	High	0	499.5866
287	8	8	High	1	1332.6903
288	8	8	Low	1	799.504
289	8	8	High	1	882.8143
290	8	8	High	1	432.9384
291	8	8	High	0	1232.7179
292	8	8	Low	1	949.4626
293	8	8	Low	0	666.2074
294	8	8	High	0	1082.7592
295	8	8	Low	1	1099.4213
296	8	8	Low	1	416.2763
297	8	8	High	1	599.5591
298	8	8	Low	0	432.9384
299	8	8	High	1	749.5178
300	8	8	High	1	416.2763
301	8	8	Low	0	849.4902
302	8	8	Low	1	1216.0558
303	8	8	High	0	1266.042
304	8	8	Low	0	632.8832
305	8	8	Low	0	466.2625
306	8	8	High	1	949.4626
307	8	8	High	0	949.4626
308	8	8	Low	1	599.5591
309	8	8	High	1	449.6004
310	8	8	High	1	482.9246
311	8	8	Low	1	1082.7592
312	8	8	Low	0	849.4902
313	8	8	Low	0	466.2625
314	8	8	High	0	882.8143
315	8	8	Low	1	416.2763
316	8	8	Low	1	932.8006
317	8	8	Low	0	432.9384
318	8	8	High	1	449.6004
319	8	8	High	0	399.6142
320	8	8	Low	0	1016.1109
