TrialNumber	BlockNumber	StimulationCondition	Choice	Payout	PlayerReactionTime
132	4	1	High	0	615.2783
133	4	1	Low	0	831.7589
134	4	1	Low	1	598.626
135	4	1	High	0	298.8836
136	4	1	Low	1	1447.896
137	4	1	Low	1	781.8019
138	4	1	Low	1	931.673
139	4	1	Low	0	681.8877
140	4	1	Low	1	665.2354
141	4	1	High	0	1214.7631
142	4	1	High	0	448.7548
143	4	1	High	0	615.2783
144	4	1	Low	0	332.1883
145	4	1	High	1	598.626
146	4	1	High	1	532.0166
147	4	1	High	0	748.4972
148	4	1	Low	0	548.6689
149	4	1	High	1	515.3642
150	4	1	Low	0	1164.806
151	4	1	n/a	0	NaN
151	4	1	n/a	0	NaN
152	4	1	High	0	1331.3295
153	4	1	High	1	515.3642
154	4	1	High	0	382.1454
155	4	1	High	1	631.9307
156	4	1	n/a	0	NaN
156	4	1	n/a	0	NaN
157	4	1	Low	0	1447.896
158	4	1	n/a	0	NaN
158	4	1	n/a	0	NaN
159	4	1	Low	1	532.0166
160	4	1	n/a	0	NaN
160	4	1	n/a	0	NaN
161	5	2	n/a	0	NaN
162	5	2	n/a	0	NaN
163	5	2	Low	0	998.3296
164	5	2	High	0	415.4835
165	5	2	High	1	515.3999
166	5	2	High	1	498.7472
167	5	2	High	1	448.7889
168	5	2	High	1	598.6637
169	5	2	High	1	582.0109
170	5	2	High	1	515.3999
171	5	2	High	1	615.3164
172	5	2	High	0	715.2329
173	5	2	Low	1	432.1362
174	5	2	Low	1	315.567
174	5	2	High	0	731.8856
175	5	2	High	1	482.0944
176	5	2	Low	0	1114.8988
177	5	2	High	1	398.8307
178	5	2	n/a	0	NaN
179	5	2	n/a	0	NaN
180	5	2	High	1	698.5801
181	5	2	High	1	348.8725
182	5	2	n/a	0	NaN
183	5	2	n/a	0	NaN
184	5	2	Low	1	498.7472
185	5	2	High	1	681.9274
186	5	2	High	1	615.3164
187	5	2	Low	0	298.9142
188	5	2	High	1	1364.69
189	5	2	High	1	365.5252
190	5	2	High	1	615.3164
191	5	2	High	0	665.2747
192	5	2	Low	0	715.2329
193	5	2	High	1	565.3582
194	5	2	High	1	398.8307
195	5	2	n/a	0	NaN
196	5	2	n/a	0	NaN
197	5	2	n/a	0	NaN
198	5	2	n/a	0	NaN
199	5	2	High	1	415.4835
200	5	2	High	1	1281.4263
201	5	2	High	1	448.7889
202	5	2	High	1	448.7889
203	5	2	High	0	432.1362
204	5	2	High	1	498.7472
205	6	3	High	1	1264.7735
206	6	3	High	1	348.8725
207	6	3	High	1	615.3164
208	6	3	n/a	0	NaN
209	6	3	n/a	0	NaN
210	6	3	Low	0	631.9692
211	6	3	Low	0	1381.3428
212	6	3	High	1	482.0944
213	6	3	High	0	382.178
214	6	3	Low	0	482.0944
215	6	3	High	0	482.0944
216	6	3	High	0	398.8307
217	6	3	Low	0	1114.8988
218	6	3	n/a	0	NaN
219	6	3	n/a	0	NaN
220	6	3	High	0	298.9142
221	6	3	High	1	532.0527
222	6	3	High	1	1081.5933
223	6	3	High	0	315.567
224	6	3	High	1	432.1362
225	6	3	Low	0	831.8021
226	6	3	High	0	365.5252
227	6	3	High	1	348.8725
228	6	3	Low	0	398.8307
229	6	3	High	0	598.6637
230	6	3	High	0	415.4835
231	6	3	High	1	432.1362
232	6	3	Low	0	515.3999
233	6	3	High	0	432.1362
234	6	3	Low	0	465.4417
235	6	3	High	1	981.6768
236	6	3	High	1	615.3164
237	6	3	High	1	665.2747
238	6	3	High	1	848.4549
239	6	3	High	1	1198.1625
240	6	3	Low	1	1298.079
241	6	3	Low	1	465.4417
242	6	3	High	0	15.8175
243	6	3	Low	0	1198.1625
244	6	3	High	1	448.7889
245	6	3	High	1	382.178
246	6	3	High	1	398.8307
247	7	4	n/a	0	NaN
248	7	4	n/a	0	NaN
249	7	4	Low	1	498.7472
250	7	4	High	1	1331.3845
251	7	4	n/a	0	NaN
252	7	4	n/a	0	NaN
253	7	4	Low	1	382.178
254	7	4	n/a	0	NaN
255	7	4	n/a	0	NaN
256	7	4	High	1	482.0944
257	7	4	Low	0	615.3164
258	7	4	Low	0	631.9692
259	7	4	Low	1	482.0944
260	7	4	Low	0	931.7186
261	7	4	Low	0	598.6637
262	7	4	High	1	1281.4263
263	7	4	High	1	448.7889
264	7	4	n/a	0	NaN
265	7	4	n/a	0	NaN
266	7	4	High	1	765.1911
267	7	4	n/a	0	NaN
268	7	4	n/a	0	NaN
269	7	4	High	1	398.8307
270	7	4	n/a	0	NaN
271	7	4	n/a	0	NaN
272	7	4	High	1	731.8856
273	7	4	High	0	1198.1625
274	7	4	Low	0	948.3713
275	7	4	High	1	532.0527
276	7	4	n/a	0	NaN
277	7	4	n/a	0	NaN
278	7	4	High	1	1364.69
279	7	4	High	1	1381.3428
280	7	4	High	1	1131.5516
281	7	4	n/a	0	NaN
282	7	4	n/a	0	NaN
283	7	4	High	1	998.3296
284	7	4	n/a	0	NaN
285	7	4	n/a	0	NaN
286	7	4	n/a	0	NaN
287	7	4	n/a	0	NaN
288	7	4	n/a	0	NaN
289	7	4	n/a	0	NaN
290	7	4	n/a	0	NaN
291	7	4	n/a	0	NaN
292	7	4	n/a	0	NaN
293	7	4	n/a	0	NaN
294	7	4	High	1	1264.7735
295	7	4	Low	1	1081.5933
296	7	4	Low	0	515.3999
296	7	4	High	1	881.7604
297	7	4	High	0	981.6768
298	7	4	Low	0	1098.2461
299	8	5	n/a	0	NaN
300	8	5	n/a	0	NaN
301	8	5	High	1	848.4549
302	8	5	High	1	615.3164
303	8	5	High	0	1214.8153
304	8	5	High	0	598.6637
305	8	5	n/a	0	NaN
306	8	5	n/a	0	NaN
307	8	5	Low	1	631.9692
308	8	5	Low	1	15.8175
309	8	5	n/a	0	NaN
310	8	5	n/a	0	NaN
311	8	5	High	1	415.4835
312	8	5	n/a	0	NaN
313	8	5	n/a	0	NaN
314	8	5	Low	0	998.3296
315	8	5	n/a	0	NaN
316	8	5	n/a	0	NaN
317	8	5	n/a	0	NaN
318	8	5	n/a	0	NaN
319	8	5	Low	1	532.0527
320	8	5	Low	1	532.0527
	8	5	Low	1	465.4417
	8	5	Low	1	498.7472
	8	5	High	1	348.8725
	8	5	High	0	448.7889
	8	5	Low	0	698.5801
	8	5	Low	0	315.567
	8	5	Low	1	382.178
	8	5	Low	1	415.4835
	8	5	High	1	332.2197
	8	5	Low	1	332.2197
	8	5	High	0	432.1362
	8	5	n/a	0	NaN
	8	5	n/a	0	NaN
	8	5	Low	0	482.0944
	8	5	Low	0	698.5801
	8	5	n/a	0	NaN
	8	5	n/a	0	NaN
	8	5	n/a	0	NaN
	8	5	n/a	0	NaN
	8	5	Low	0	282.2615
	8	5	High	1	298.9142
	8	5	Low	1	631.9692
	8	5	Low	1	415.4835
	8	5	Low	0	915.0659
	8	5	n/a	0	NaN
	8	5	n/a	0	NaN
	8	5	Low	1	1064.9406
	8	5	High	1	698.5801
